id,title,publishedAt,channelId,channelTitle,viewCount,likeCount,commentCount,channel_short_name,channel_category
Okx75Yy5qr0,Jason Minecraft Animation with Herobrine Challenge and other funny stories for kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
iU9CeA9Cs6A,Jason plays with Toys from Akedo in a Tournament,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
RqmjF_9tpRc,Jason and smart girls in fun Detective story,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Cv2r_whBsYE,Jason Plays with WWE Wrekkin Rampage Rig with Friend,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Yta5Kg2fbUs,Jason teaches school bus rules with friends,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
aVyerKXIGYc,Jason and Funny Adventure with Animated Worms,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
cH3-pIhoWOU,Jason and the Ice Cream Truck Drive Trough Adventure,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
qTUOqCFGL-4,Jason Kids Stories about Pool and Summer Rules,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
5pUN_GAEi_A,Red Lamborghini Adventure with Jason as Real Detective,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
S6b0a6Y7dzs,Jason and funny stories with stickers from Sara,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
-NNMtc2O9n4,Jason Four Colors Water Balloons Challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
R6XJyUJ-egE,Jason play with Heroes of Goo Jit Zu Toys,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
nkDpifUoEIQ,Jason Four Colors Ball Pits Challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ffyj7h9_XDc,Jason teaches rules of school bus with friends and care about learning,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
U1sdhrpQWpU,Jason Pretend Play with Play-Doh Ice Cream Truck,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
-3y48bOdGms,Jason Four Colors Challenge with Toys and Friends,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Lc0_JzSnvqo,Adventure with Jason the Detective and Toys Mission,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
OgAMmVNT2sw,Jason and Alex show how to save natural resources,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Onib4368pDw,Jason English Alphabet with Surprise Boxes | ABC,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
CAw5YfEvUWM,Jason pretend play detective story with gifts,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
fnHEAOyJEcw,Jason and story about kindness and friendship,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
X8MMYdnaEd4,Jason and friends safety on bike playing story,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
hQrbRxuSjWE,Jason Plays Hide and Seek with Colors Boxes Challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
QJ1cDNjyHjM,Jason and Alex have a fun day in the Museum of illusions,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
TgAO4RLEnss,Jason Plays and Learns Safety Rules with Doctor,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
cxvB6R8HEho,Jason detective story with Green Lamborghini and Diamonds,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
sG4qWfHx6gI,Jason Football Sports Challenge with Alex,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
6mUseV56kkU,Jason grocery shopping at supermarket for cupcakes,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
d78JIvxsLL8,Jason and story about traffic signs with detectives,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
03J9OVWUv7s,Jason Detectives Story with McLaren about keeping environment clean,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Q5g9RCjXSNs,Jason discovers and plays with magic toys adventure,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ExNkw3XRWww,Jason shows the vacation rules before going in the pool,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
CWF5VAhSbb4,Jason and Sara with detective t-shirts adventures,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
t-qjEQfH9HQ,Jason and Airplane stories for kids with Detectives,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
tVJacWoXIjM,Jason show that knowledge at school is most important,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
DtlzLYCl-Tk,Jason the Detective and the Gold Adventure,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
XYvDv-mLgso,Jason Plays with Gold Toys from Airplane Adventure | Treasure X Gold,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
g3rWEoZTBwg,Jason Pretend Play Pause Challenge for 24 hours!,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
hO27zJszBZc,Jason plays detective and protect car Audi R8,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
gYSbPmTtUT0,Jason learns importance of honesty at school,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
5fmEY5NpJaE,Jason Play Soccer Practice with Big Sports Football,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
-HGCOvWmX_M,Jason funny sticky colors notes officers car,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
AMZtdy7HEL8,Jason Play Hot and Cold Challenge for Kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
1BV2vH6LOuk,Jason protects gold coins in detective car,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
C5ivRPPbaj8,Jason learns important safety rules for kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Wn3FKoTzMtI,Jason play sports in entertainment park vlog,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
z5unuDR9QE0,Jason is a good kid and learns important lessons at fun school day,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
jGSLc_GLS80,Jason pretend play with mega diamond challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
rXyL68i1pIU,Detective Jason and Alex with Airplane protect Gold,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
lo-EbT9GcTE,Jason Airplane Challenge for Kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
SsZ-HNzfJ-8,Jason is a top student in school with classmate Alex,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
BUOFW2rBnaE,Jason learns about sports and fruits at school class,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
1rJwUN39M8c,Jason funny detective stories and adventures for kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
7WGqSJsyi5o,Jason and Alex learn the English alphabet,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
SoEP-lpjXQc,Jason pretend play detective with super car,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
dycDJxuK3IU,Jason wins Gold Tickets for Cinema challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
7vLcxag3pGE,Jason plays pause challenge with giant remote control,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
8Vn50gYzUXI,Jason and Alex protect detective T-shirts adventure,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
oR15x00gmV8,Jason visits the pretend play rainbow fruit market,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
z-SzG5DDWLU,Jason teaches how to build a good friendship at school,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
SSOo61lzdKo,Jason and Alex Play with a Gold Fish,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
jJ7uA-_0Qe0,Jason and Alex protect gold bars story as Detectives,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
GVyZRRD8wp0,Jason learns about good behavior and rules for kids,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9J4HUG83gZU,Jason plays the 100 mystery buttons challenge at school with Alex,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
o1cW9Cv3rWM,Jason plays the Hot and Cold Challenge,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
11A_Ato7R4U,Jason learns to work in hotel challenge | funny kids video,3 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
2vaULc3FHn8,Detective Jason and Alex protect Mega Diamond Story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9MIT1gptMQw,Jason is an excellent student at school with classmate Alex,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
R3tNbVyzRwQ,Jason plays fun activities with a magic backpack,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
64ejcsayLl8,Jason Learns about a new Hobby for Kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
84T_HgwjgIQ,Jason and Alex Play Detective in Story about Gold Safe,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
BMSTOr8cvcw,Jason Pretend Play Movie Theater for Kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Y0lcOJgv0HY,Jason and Alex pretend play detectives for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
M9Ur7el-0G8,Jason play with good friend on slides and toys for fun,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
frNCv-dqUY4,Jason pretend play share taxi for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
h67O_2WyIeU,Jason and Friends have fun on Playdate Adventure,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
js7oashVYGs,Jason Plays and Create Art for Kids Story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
r38JedoFLok,Jason and Alex learn to play basketball | funny school day,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
j6qA_Jn_B-Y,Jason Pretend Play to be News Channel,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
PFB9U7Mt8h4,Jason learns a new banana popsicle cooking recipe,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
SOy6TiSMmwQ,Jason pretend play in a kids hotel,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Ba9AnuRwLi8,Jason shares his emotions and learn to ask permission for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9wbUYDTTCac,Jason pretend play sell lemonade for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
icw7toQZW4A,Jason and friends win golden tickets to the cinema,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
WKvOJTM1AA4,Jason and Alex pretend play detectives in park and follow rules,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
XvoX3rqui7E,Jason and Alex visit the Cinema to watch a Film,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
DcM6dmd6ghE,Jason play with friends fruit drive Heidi and Zidane and competition,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
bpVgUSVEXUA,Jason and Alex have a fun picnic adventure,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
4IZDQM8964M,Jason learns to ride a bike for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
D4jK827n7RA,Vania Mania Kids make a kids song with Jason Vlogs,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
jdoxrIcE4Bk,Jason fly with airplane to different locations in the world,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
HvMjqMS-TR4,Jason teach brother to play good soccer  - Funny Sports story for Kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
DXmIwclU4bA,Jason become real detective fun school story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
oep1v-nLwsg,Jason Needs Basketball Practice with Alex,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
HiekF9tYiMc,Jason fun school story about the new classmate,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
kAsUIvlbAJo,Jobs and Occupations for Kids! Jason what profession do you like?,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
xyQrdcTse7c,Jason Learns to share his Emotions in Flying Balloon Story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
8cq1lFoBLnU,Jason learns to ask permission for kids story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
mKwKUZ5imWc,Jason and his Home Alone Story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
_mnO0fch5VA,Detective Jason performs acts of kindness and helps everyone,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
xBHsbqnw3iE,Jason and friends have a fun day learning and playing at school,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
XGh4tdfnOfY,Jason Maze Challenge and Learn about Human Body in Museum,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
zPA1jyTk9jM,Jason finish tasks and is responsible before playing with friends,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
tq8uwAweD-A,Jason Play Competition with Friends and go to Fruits Drive Tru,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
-xJrrC5x3pA,Jason to the Eye Doctor Adventure for kids!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
hRd8w97mel0,Jason plays fun sports challenges with friends,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
daWon5UQrDI,Jason Travels the World and Learns about Locations,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
W-oVGSKTeig,What Job is Best for Jason? Career and Profession Pretend Play!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ccQnxEDIQU8,Jason wants to be good brother for Baby,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
pld_x6Uf5g0,Lessons about different types of weather and vehicles to friends with Jason,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
CS2EoI8MxSU,Jason and Alex play with Adoption Cats and Kittens,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
olscozT1qFo,Jason wear a bike helmet and safety rules,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
-7FunPPyRXo,Jason teach about keeping streets clean in detective story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
PG5bM3NjwZk,Jason and challenge 24 hours in a tent with friends,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
dLdmijcsl3Q,Jason and friends play in detective adventure with Ferrari,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
zZbHu7y-2D8,Jason learns to drive safely in truck story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
oRPlQFbgqJE,Jason and friends are learning responsibility and good grades at school,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
WsNas1PoW_0,Jason make new friends and play football with Neighbor story!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
x74sU2cSx8U,Jason and Baby wants good brother | Funny videos for children,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
71jRilK6_IE,Jason and friends play hide and seek,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9e88p4z0nbU,Jason Pretend Play Rescue Mission with Fire Truck and City Cruiser,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
m1oZtdE1Qa4,Jason learn to play safe at playground,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
mG985GpEWnY,Jason and Alex have funny sports day with girls | Play Fair for Kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
p1q_BmfMXO4,Jason finish to-do list for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
INFB-7kkW4w,Jason Adventure Story Teaching Important Life Lessons,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
covThaauk3w,Jason and story about restaurant and fruits,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9Sqqxfbacmo,Jason pretend play with detective Sara and learn rules for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
NS88atG2YbY,Jason Plays Catch it Challenge with PJ Masks IRL,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
vwMkszEe8P8,Jason play sports and soccer training,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
5ML9zFMdMM8,Jason orders fruits to feel good story,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
OF6eULGExKY,Jason and Alex play sports together | Sports compilation video,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
cNabWvfVRsQ,Jason Play Detectives in Ferrari and help a lady,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
QFzxsOWRQbI,Kids videos about Rules of Behavior | Good Behavior for Kids by Jason Vlogs,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
nAc4SjjQSUA,Jason play with cats and kittens from shelter,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
mEumatpWoPA,Jason and Alex funny morning routine before school,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
TjBH6nnaQ_E,Jason and family funny pretend play turn items into toys,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
I35Km9TmdMY,Jason fun 24 Hours Camping In A Tent Challenge,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
t5yja3XKFGI,Jason is playing on the beach and in the sand,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Fm9xr0MXphM,Jason visit the Burj Khalifa in Dubai Vlog,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
WqrcmRZLwBg,Jason takes care of planet and environment for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
t7MEc30hTQI,Jason and fun game - Floor is a lava challenge!!!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
em4dL0oUSVo,Jason and funny stories about our cat,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
uy8kn646ePk,Jason funny story about Minecraft kids with super car,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
d86zOYzSDf8,Jason and his Birthday Party Day with Sara,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
a7-qQV2ig44,Jason play with toy train and banana fruits inside,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
9M5FYXZ7MzI,Jason pretend play with toys - best videos with good brother,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
p99kt5XGfV8,Jason and Alex learn effects of eating too much food,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
GoCb90QpiSk,Jason Pretend Play Back to School Stories,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ir2l6ek7j94,Jason Lamborghini Detective Adventures with Alex,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
PFJPhSQvQUw,Jason valuable school day with funny teacher,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
sDMWWe35lbY,Jason went to Aquarium to see real fish,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ItHrdv5nF6k,Jason Visit to Virtual Reality Park for Children Vlog,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
F4hQKgMqSe0,Jason Pretend Play Easy DIY Science Experiments for Kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
L3I_0FnO3UE,Jason and Sara same tied t-shirt stories,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
CsiDTD5WwJw,Jason play the floor is lava with Minecraft game,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
ewQIepW8Vwo,Jason play fish story at home,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
KjgsBhaGUwA,Jason Play Hide and Seek with Alex and Drone,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
4DGpvZUm2Rk,Jason Learn to Build a Rocket Adventure with The Do Crew!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
b3Gy7MUN6pE,Jason plays sports and wants to win strong in match!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
pvEOxiY6f-I,Jason and funny stories with Neighbor House,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Lqs91gE_WPU,Jason Finds Mysterious Treasure Chest and Learns Shapes with The Do Crew!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
UsFAHJYuThQ,Jason and Sara both make Birthday Cakes at Party,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
dTkuLce00gA,Jason Learns Animals and Colors with The Do Crew!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
NtjNl-qv4Jw,Jason and Alex learn about the 5 Human Senses,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
g6ul89qz4UA,Jason and School Day with Lessons about Vehicles and more fun!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
dQaHnIxWn5I,Jason Learns Colors with Color Sand and The Do Crew!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
uhiOWE0IxJ8,Jason and Sara Good Sister with gives Jason To Do List,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
yPmaNKN5AVA,Jason Play minecraft superheroes and helps the family,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
e8itGzC-fX0,Jason and Hot vs Cold Challenge with Alex at school!,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
DnNPQtsnXU0,Jason wants to be a good brother for Alex,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
3VwkXHXzygo,Jason and best brother play at school,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
mv4tkS7tNdw,Jason and Alex are not allowed to talk at home anymore,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
el71IpVpM10,Jason sticky paper adventures for kids,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
Xm8Z9Y-sXuM,Jason has a tied T-shirt story with Sara,4 years ago,UCjmAh2qxmvWdH3xNPbg0IUQ,,0,0,0,jasonvlogs,family
