id,title,publishedAt,channelId,viewCount,channel_short_name,channel_category
-01w6Um5qiQ,My Crush REACTS to BAD NEWS. I'm VERY Sick! **Emotional QUARANTINE** 💔😷| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3106980,piperrockellesquad,family
jqq94d_xcRM,"Last To STOP Recreating VIRAL Couples TIK TOKS Challenge WINS $20,000 **CRINGE**💋💯| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4594580,piperrockellesquad,family
yNHE6us31R8,"Last To STOP HOLDING HANDS Wins $10,000 Challenge W/ My CRUSH **Gone Too Far**🤝💔| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7363696,piperrockellesquad,family
8d00nkZxfmw,"$10 DATE vs $10,000 DATE Couples Challenge w/ my CRUSH **ROMANTIC VACATION** 💵💯| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1910674,piperrockellesquad,family
FsKXa7tTAr4,Different Types of BOYFRIENDS In RELATIONSHIPS **Funny Couples Challenge** 🥰❤️ | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2476937,piperrockellesquad,family
4Iw0mqHE_tI,I GOT MARRIED to my Crush for 24 Hours Challenge **SECRET Wedding**💍❤️| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3454276,piperrockellesquad,family
IiN112LTfz8,"LAST TO LEAVE $100,000 RV KEEPS IT Challenge!! w/ my CRUSH **COUPLES Vacation** 🚍❤️| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,6624335,piperrockellesquad,family
b_tTigM2UFU,SURPRISING My CRUSH with a DREAM VACATION **FUNNY Reactions** 🎲 ❤️| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1112006,piperrockellesquad,family
Sxg5Po-G-0Q,I Bought a 12 MILLION Dollar TikTok HYPE HOUSE **MY CRUSH REACTS** 💰🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2029444,piperrockellesquad,family
wuMKeFJKsC4,Recreating VIRAL TikTok Couples PHOTOS With My CRUSH **KISSING Challenge** 📸💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3390672,piperrockellesquad,family
EFoP4WXx4eI,She’s PREGNANT!? SPYING on My MOM for 24 HOURS Challenge **CAUGHT** 🍼💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4864702,piperrockellesquad,family
IJk_tVC3UVg,Recreating VIRAL Couples Tik Toks With My CRUSH Challenge **Try Not To CRINGE** ❤️💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,13572419,piperrockellesquad,family
XnyEIL9E1hU,Different Types of GIRLFRIENDS In RELATIONSHIPS **Funny Couples Challenge** 🔐 ❤️ | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7207025,piperrockellesquad,family
hxGC-b4gu7Y,Surprising My Crush With ARIANA GRANDE! **Funny REACTION**💥💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,9317350,piperrockellesquad,family
Lv_lsGWrFfQ,TINDER IN REAL LIFE! My CRUSH Reacts To My NEW BOYFRIEND **DATING GAME**🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5509065,piperrockellesquad,family
ruIBDlqXhKk,TINDER IN REAL LIFE! My CRUSH Reacts to Dating Game **HE CHEATS** 🔥💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,14798784,piperrockellesquad,family
97pw2pl2qpg,My CRUSH Reacts To Fashion Nova INSTAGRAM Model **Who Wore It Better CHALLENGE**🍑| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2587773,piperrockellesquad,family
g1EMhd7ms7Q,Recreating VIRAL Couples TikToks With My CRUSH Challenge **Try Not To CRINGE** ❤️🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,13574682,piperrockellesquad,family
_eQybPdKVjQ,Leaving My BOYFRIEND With ONLY a Goodbye Video PRANK **HE CRIED**💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7167908,piperrockellesquad,family
ZuYRk6QXmlc,MY CRUSH REACTS To My FUNNIEST Texts CHALLENGE **HE GOT MAD**📱💞| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2327323,piperrockellesquad,family
WfSTTjODj9A,We Tested VIRAL Tik Tok Life Hacks **THEY WORKED**🍩💯| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2783181,piperrockellesquad,family
6lECtA9Xmro,Saying YES To Everything My INSTAGRAM Says For 24 Hours Challenge **NEW BOYFRIEND**💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1232127,piperrockellesquad,family
1DVC5gZSeTQ,"I Turned my Garage into a $10,000 Fashion Nova DREAM CLOSET **SURPRISE REACTION**💕| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1284344,piperrockellesquad,family
txXCdC_RosU,WHO'S MORE LIKELY TO Challenge w/ my CRUSH **SECRET KISSING Revealed**💋💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2629553,piperrockellesquad,family
Beaj4AB1uV8,SURPRISING My Boyfriend With Really BAD CHRISTMAS Gifts PRANK! **FUNNY REACTION**🎁| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2934994,piperrockellesquad,family
waC8cmiOzLI,"Last To Leave The FREEZING SNOW WINS $10,000 CHALLENGE **MISTLETOE Kiss** 💋❄️| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2817908,piperrockellesquad,family
sW0f6tgAhiA,Destroying My BOYFRIENDS EXPENSIVE Christmas Gifts PRANK **Emotional Reaction** 🎁🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1473559,piperrockellesquad,family
jdurMYLW-Zg,BEING INSECURE TO SEE HOW MY BOYFRIEND REACTS PRANK **CUTE REACTION**💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5471314,piperrockellesquad,family
nU_U4jwvAoE,EMOTIONAL REUNION with BEST FRIEND on DREAM Vacation **BOYFRIEND REACTS** 🌺🌴| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5339019,piperrockellesquad,family
Q7bF9AiwT-c,Piper Rockelle NEW OFFICIAL HOUSE TOUR 2019 **Secret Room EXPOSED** 🏠 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1631773,piperrockellesquad,family
FksOWIrg8eM,My BOYFRIEND REACTS to FASHION NOVA Outfits SURPRISE **Hawaii Vacation**🌺| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3820768,piperrockellesquad,family
6pElS3uebgM,ARGUING IN FRONT OF OUR BOYFRIENDS PRANK **Couples Yoga CHALLENGE**😡🥊| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5946913,piperrockellesquad,family
8labwwcCv6w,Recreating Famous YOUTUBE COUPLES Photo Challenge w/ MY CRUSH **WE KISSED**💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5639323,piperrockellesquad,family
3ZEyrpsdOdk,DESTROYING GIRLFRIENDS MAKEUP PRANK then SURPRISING her with GIFT **EMOTIONAL**🎁| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3924655,piperrockellesquad,family
kXG090Bpq1o,How Well Do I Know My CRUSH Challenge **BOYFRIEND TAG** 🔥💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2766547,piperrockellesquad,family
C52m4PrBrdA,SWITCHING BOYFRIENDS with my BFF for 24 HOURS **COUPLES CHALLENGE**💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,12937515,piperrockellesquad,family
UeSc8SqBBEQ,KISSING My Best Friends BOYFRIEND To See How My CRUSH Reacts *PRANK* 💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7164820,piperrockellesquad,family
SDEiYWCcWlg,Piper Rockelle - Treat Myself (Official Music Video) **FIRST KISS** 💋,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,39935284,piperrockellesquad,family
UeYxGMhrpLc,I Did My MAKEUP HORRIBLY To See How My CRUSH Would REACT! **FUNNY DATE PRANK**💋💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2174275,piperrockellesquad,family
ORo3R9y7A-A,My Crush REACTS to SHOCKING NEWS **Emotional SECRET REVEALED** 🌺 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4813726,piperrockellesquad,family
mNr_nOInLbk,WHO CAN GAIN THE MOST WEIGHT IN 24 HOURS!!! Eating Challenge **FOOD**🍕🍔 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1958363,piperrockellesquad,family
m-h-GJj88bQ,SONG LYRIC TEXT PRANK on my CRUSH - New BOYFRIEND?! **EMOTIONAL REACTION** 💔🥺| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5513774,piperrockellesquad,family
TeqAgWc1-3U,Last To Stop EATING FOOD in the LETTER OF YOUR NAME **FUNNY Challenge**🥕🍉| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2637515,piperrockellesquad,family
6A7oZK5j9YQ,HE SOLD MY CLOTHES Prank!? My Crush REACTS to Fashion Nova Outfits Challenge 🥺💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,906744,piperrockellesquad,family
cIZgj-pdzhI,LAST TO LEAVE HIGH HEELS WINS iPHONE 11 w/ my CRUSH & Ex BOYFRIEND **Challenge** 👠| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2552415,piperrockellesquad,family
LhsxOq9LVNI,WHO KNOWS ME BETTER? My CRUSH or My EX BOYFRIEND! **FUNNY CHALLENGE**💋💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3109044,piperrockellesquad,family
iyXf7QQKLwQ,My CRUSH Controls My Life For a Day 24 HOUR CHALLENGE **BAD IDEA** 💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4660583,piperrockellesquad,family
63r_eYUw1A8,"LAST TO LEAVE HANDCUFFS WINS $20,000 Challenge **EX-BOYFRIEND** 💔💰| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7059779,piperrockellesquad,family
VrOLM_Zguzg,"LAST TO SPEAK WINS $10,000 CHALLENGE **MY CRUSH EXPOSED** 🙊🤐| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3112414,piperrockellesquad,family
pk7kyQrH8DU,BUYING Anything In ONE COLOR For 24 Hours CHALLENGE! **NEW iPhone 11**📱🥰 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,6968283,piperrockellesquad,family
qwdkzQhMZJE,Letting YouTubers Decide What I Eat For 24 HOURS CHALLENGE **bad idea** 🔥🍩 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2703089,piperrockellesquad,family
ISOGtWCb-WU,Reacting To My Crush's NEW iPhone CHALLENGE **The TRUTH REVEALED** | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3916186,piperrockellesquad,family
lv6sYJqOJQY,INSTAGRAM Followers Control My FIRST DATE Challenge **GONE WRONG** 🌹🥰 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7174385,piperrockellesquad,family
RBCoQpAVg5Y,My Crush REACTS to My Fashion Nova Outfits CHALLENGE **FIRST DATE PRANK**❤️ | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5717455,piperrockellesquad,family
iBorntf5MY4,SAYING GOODBYE TO OUR HOME FOREVER **EMOTIONAL REACTION** 💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2507545,piperrockellesquad,family
DckpTdNvuHo,"Last To Leave The Trampoline Wins $10,000 CHALLENGE **Gone Wrong** 🌈 | Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4723760,piperrockellesquad,family
Jgj3XFoGHZM,SPYING On My CRUSH in PUBLIC Challenge **CAUGHT** 🔎💯| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5100897,piperrockellesquad,family
1AdRG6bGKY4,I Have A New BOYFRIEND PRANK **PARENTS REACT** 🔐❤️| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,6594828,piperrockellesquad,family
-_fIdDCn5lA,Surviving 24 HOURS OVERNIGHT in an ABANDONED City MrBeast CHALLENGE *GONE WRONG* 💔 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4346233,piperrockellesquad,family
a63fevFtufw,"LAST TO Crack The PIGGY BANK WINS $10,000 CHALLENGE **EPIC REACTION** 🐖 💵 | Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1608366,piperrockellesquad,family
1B_lsgIGURk,My BOYFRIENDS Do My Back To School SHOPPING Challenge **WINNER GETS A KISS**💋 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1724735,piperrockellesquad,family
V2CZZOQfzOQ,BACK TO SCHOOL No Budget SHOPPING Haul Challenge at Justice **BFF vs BFF**🛍| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1324645,piperrockellesquad,family
CCXheXiHpzI,YOU WON’T BELIEVE WHAT HAPPENED TO MY FAMILY **I Have Bad News** 💔 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,3427670,piperrockellesquad,family
a1nOH7Wu36Q,Flirting With My BEST FRIENDS BOYFRIEND To See How She Reacts *PRANK* Gone Wrong 💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,8848808,piperrockellesquad,family
GQ7dXv0_9hQ,BECOMING PARENTS for 24 Hours Challenge with BABY TWINS **BAD IDEA** 👶 👶 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4694665,piperrockellesquad,family
LHQl1yQmqLg,"Last to Drop iPhone Wins $10,000 - Challenge **Bad Idea**📱💔 | Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4539813,piperrockellesquad,family
IaEIk7MrsSA,Kids REACT to my FASHION NOVA OUTFITS **WHO WORE IT BETTER CHALLENGE**💰💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,10294237,piperrockellesquad,family
Y3NqCCeNM08,SPYING on my BEST FRIEND for 24 HOURS Challenge **SECRET BOYFRIEND** 💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2805912,piperrockellesquad,family
pwUvDl85-oQ,24 Hours Being PREGNANT Challenge in PUBLIC with TWINS **FUNNY REACTIONS** 🍼 🎀 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,14620276,piperrockellesquad,family
yNQmpyvC4VM,EPIC MAKEOVER Room PRANK on my BOYFRIEND **SURPRISE REACTION**😡 | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,5421910,piperrockellesquad,family
yr1zic6scak,"Last to STOP Eating Their COLOR Food WINS $10,000 Challenge *BAD IDEA* 🖤💙💛💜| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,15409516,piperrockellesquad,family
RI5goBeBUAQ,I AM MOVING My Long Distance BOYFRIEND REACTS **EMOTIONAL SURPRISE**💔✈️ | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,10184504,piperrockellesquad,family
YPymnxtTG-0,Asking STRANGERS To Be My BOYFRIEND Challenge **1 DATE = $100** ❤️💵| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,9987902,piperrockellesquad,family
FsVGKzqSS8w,I GOOGLED My BOYFRIEND Challenge to Find the TRUTH **We Broke Up** 💔| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4683732,piperrockellesquad,family
-pJNFBaUK2M,Grandpa REACTS to FASHION NOVA Outfits **Who Wore It Better CHALLENGE**🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1209711,piperrockellesquad,family
ATmVRrp4Oyg,KIDS TURN 21 YEARS OLD Challenge **GRANDPA REACTS PRANK** 💋🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7420969,piperrockellesquad,family
h2Ax6VbmfBw,"Whatever You DRAW, I’ll BUY It Challenge **Buying My Grandpa His DREAM CAR** 🚘 | Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,1505305,piperrockellesquad,family
AXe0S2JWKE8,FORGOT OUR ANNIVERSARY PRANK **MY BOYFRIEND REACTS** 💔🔥| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,4307563,piperrockellesquad,family
5gDVy2ZFNgA,"ANYTHING My BOYFRIEND Can CARRY,  I’ll BUY It Shopping Challenge **BAD IDEA**💰❤️| Piper Rockelle",6 years ago,UCYfbq37VGb-07tDS0FGtsPw,2556019,piperrockellesquad,family
ra5WPSlKMO8,I BOUGHT A HOUSE With My BOYFRIEND PRANK **Gone Wrong**🏠❤️ | Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,7252222,piperrockellesquad,family
l7ocyA76zfw,Recreating Famous INSTAGRAM COUPLES Photos CHALLENGE **FIRST KISS** 💋💕| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,10935774,piperrockellesquad,family
rJMnAimxXEI,Who Can MAKE the MOST MONEY in 24 Hours Challenge **KISSING BOOTH PRANK**💋💋| Piper Rockelle,6 years ago,UCYfbq37VGb-07tDS0FGtsPw,11992496,piperrockellesquad,family
9FhNiJaZCKw,PLAYING HELLO NEIGHBOR 3!,10 months ago,UCfjLwqL4XSPUDT7hVnViCmw,162120,ronaldomg,family
RR6eUVtFgNY,Heavy Leg Day,10 months ago,UCfjLwqL4XSPUDT7hVnViCmw,69792,ronaldomg,family
33Ho7e5JeJ4,GETTING THE BEST POSSIBLE GEAR IN MINECRAFT,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,158507,ronaldomg,family
1Q4b9iiuzRc,Building a Villager Breeder in Minecraft,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,77238,ronaldomg,family
tdYPBC0kxNs,THE WILDEST MINING TRIP | Minecraft,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,99823,ronaldomg,family
C7r1fusye1w,Minecraft: The Ultimate Starting Base,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,108263,ronaldomg,family
yG2-lGJYwZg,Playing Minecraft in 2025,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,288583,ronaldomg,family
DyP5vh1TRqA,RUNNING AWAY FROM SCHOOL WORK,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,119374,ronaldomg,family
LsiVDbs5aQE,Working out in my Home Gym,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,201767,ronaldomg,family
XTm3vXSB2O4,THE BEST SPOTS IN OG FORTNITE,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,46898,ronaldomg,family
OyjztRYm0tY,WE ARE BACK!,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,120266,ronaldomg,family
6vwsDBRk6Bg,CHAPTER 6 IS HERE,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,69015,ronaldomg,family
HcsZ9Suh354,Reacting to Mr. Beast and Cristiano Ronaldo Breaking the Internet,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,58258,ronaldomg,family
nhLoDBqOCQ0,Reacting to SIS vs BRO's $1000 Hide and Seek Challenge!,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,228523,ronaldomg,family
8Zt4SbZtbMw,Reacting to The Norris Nuts,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,316985,ronaldomg,family
Af01zz3y59Y,Ronald Reacts to SIS vs BRO THROWING DARTS CHALLENGE PART 2,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,280641,ronaldomg,family
QPnxJvAnD2A,Chapter 2 OG has returned in Fortnite - Remix,1 year ago,UCfjLwqL4XSPUDT7hVnViCmw,162061,ronaldomg,family
St_812CSATA,Ronald Reacts to SIS vs BRO Throwing Darts Challenge!,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,851196,ronaldomg,family
VGPzw9U8dWE,Ronald reacts to SIS vs BRO Last Person to Drop the iPhone Challenge,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,634935,ronaldomg,family
aLuc0MtpD8c,Ronald Reacts to SIS vs BRO I'll Buy WHATEVER You Can Spell Challenge,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,886626,ronaldomg,family
fefLRbAP2aw,Ronald reacts to SIS vs BRO HIDE AND SEEK,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,689283,ronaldomg,family
afLGjiMZB5Q,Playing Lego Fortnite,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,138423,ronaldomg,family
RZww0pGhiJo,Reacting to FUNNIEST SIS vs BRO SLIME video!,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,480957,ronaldomg,family
JjD_mAZGGcA,THE NEIGHBOUR'S SECRET,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,186192,ronaldomg,family
OjyZyZtfIcY,Building the Ultimate Minecraft Base: A RonaldOMG Adventure!,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,246118,ronaldomg,family
RWGPzJ6k-HM,Chest Day at the Gym!,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,209234,ronaldomg,family
PZrX8J-Pcs0,PLAYING FORTNITE CHAPTER 5,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,290530,ronaldomg,family
IxQF64PD0h0,No way this Happened? | Minecraft #3,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,351797,ronaldomg,family
6NgACBQxTxI,PLAYING MY OLD CHILDHOOD GAME | Minecraft #2,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,217632,ronaldomg,family
EFLCru1cr0w,Playing Minecraft in 2023,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,416366,ronaldomg,family
kL4KZ9j3_x8,REACTING TO MY FIRST MINECRAFT VIDEO,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,347673,ronaldomg,family
a7M2bRn-VK8,REACTING TO MY FIRST SIS VS BRO VIDEO,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,645038,ronaldomg,family
25-ijg7KSdU,GOING TO THE GYM IN THAILAND,2 years ago,UCfjLwqL4XSPUDT7hVnViCmw,293713,ronaldomg,family
pcZfS4mrjXo,REACTING TO MUAY THAI FIGHT ON PATONG BEACH THAILAND,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,165111,ronaldomg,family
4H3Q7YNV2n4,REACTING TO MY FAVORITE SIS VS BRO VIDEO,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,1271497,ronaldomg,family
xY51ILTnVAQ,FINDING THE MAGICAL BOOK | Hello Neighbor #9,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,306990,ronaldomg,family
upnTI56cvS0,REACTING TO A BODYBUILDER ROASTING ME,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,538160,ronaldomg,family
Sl-X6rYpRwE,THE NEIGHBOR IS CRAZY | Hello Neighbor #8,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,315882,ronaldomg,family
Ax7EwFInZ_c,REACTING TO MY MOST SILLY SIS VS BRO VIDEO,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,4279057,ronaldomg,family
dq38ZGnATZs,My Life as a Youtuber,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,1124419,ronaldomg,family
UBEqtlrEuw0,I'M GETTING HUNTED DOWN | Hello Neighbor #7,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,254019,ronaldomg,family
jHCXn1_xzt4,THE NEIGHBOR HAS A SECRET | Hello Neighbor #6,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,235334,ronaldomg,family
e7Y5yCquOQs,THE REAL NEIGHBOR IS HERE | Hello Neighbor #5,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,292881,ronaldomg,family
g60-ZxcgEtc,REACTING TO MY GOOFIEST SIS VS BRO VIDEOS,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,3357417,ronaldomg,family
TlWMy3b_GSQ,GOING TO THE GYM WITH MY DAD,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,842239,ronaldomg,family
fuhlTzvzOKM,BEYOND THE BASEMENT | Hello Neighbor #4,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,364155,ronaldomg,family
q8kFUUKrJEU,REACTING TO OLD SIS VS BRO VIDEOS,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,2353863,ronaldomg,family
7AFcvXwzylw,UNLOCKING THE BASEMENT | Hello Neighbor #3,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,403317,ronaldomg,family
HFhp-aDZyJI,THE NEIGHBOR IS EVERYWHERE | Hello Neighbor #2,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,481614,ronaldomg,family
fPGlvfotv58,Playing HELLO NEIGHBOR 2,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,2221073,ronaldomg,family
giy5OsAfer8,"Fortnite gameplay DUOs with Freddy, EPIC HAMMER SMASH!",3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,379258,ronaldomg,family
anQj_aITk4E,Playing OVERWATCH 2,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,162996,ronaldomg,family
EHMIaMTwbSg,I'm back in Fortnite Chapter 4!!!,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,594522,ronaldomg,family
dOFmdjw9cKw,My New Gaming PC,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,672809,ronaldomg,family
JZEsmQRLxy0,Ronald does SIS vs BRO Q&A,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,2701411,ronaldomg,family
V7dS0FJnuvg,What Happened to Sis VS Bro?,3 years ago,UCfjLwqL4XSPUDT7hVnViCmw,10360757,ronaldomg,family
lTLJKPLmwes,A SEARCHING TOOL IN SUBNAUTICA,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,3129684,ronaldomg,family
VOhis2Hg7A8,PLAYING RANKED ARENAS,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,687610,ronaldomg,family
JhnVNLvyDVI,PLAYING NO FILL IN APEX,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,727059,ronaldomg,family
vorzkzyuPrk,AMONG US IN FORTNITE!?!? WITH MR BEE,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,886371,ronaldomg,family
qE8ybAMXFlk,BEING LATE TO SEASON 10!!!,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,329052,ronaldomg,family
w2KV99I_nGc,THE OCEAN IS SCARY,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,268319,ronaldomg,family
AWGXGx_Sa_4,Building a Tycoon in Fortnite!,4 years ago,UCfjLwqL4XSPUDT7hVnViCmw,344298,ronaldomg,family
