id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
_yMeWOdsYxE,THE ACE FAMILY Q&A (OUR FIRST YOUTUBE VIDEO),0,1340.0,,0,0,712,712,-0.13342084,0,,False,0.0
zMvVQX78huY,BABY FOOD CHALLENGE!!! (BOYFRIEND THROWS UP),0,823.0,,0,0,711,712,0.16750026,1,,False,0.0
Wsi6-n0XwB4,SPIDER PRANK ON GIRLFRIEND!!! (SHE CRIES),0,491.0,,0,0,710,712,0.35238597,2,,False,0.0
jzWag9MsAx4,GIRLFRIEND DOES BOYFRIENDS MAKEUP CHALLENGE!!!,0,1226.0,,0,0,709,712,0.13808295,3,,False,0.0
pzo3xasqmLU,COCKROACH PRANK ON BOYFRIEND!!!,0,399.0,,0,0,708,712,0.2753101,4,0.15997168719768523,False,0.0
TdnjwZQPQXE,SECRETS ABOUT US!!!,0,849.0,,0,0,707,712,0.06134996,5,0.14353473236163458,False,0.0
Eo1lNu0TFUc,BOYFRIEND DOES GIRLFRIENDS MAKEUP CHALLENGE!!!,0,1060.0,,0,0,706,712,0.12860255,6,0.1414015633719308,False,0.0
PZQFIURsXc4,SURPRISING SUBSCRIBERS AT THEIR HOMES!!!,0,1214.0,,0,0,705,712,0.113272026,7,0.13788537122309208,False,0.0
g-__GtCDsqg,HALLOWEEN 2016!!!,0,452.0,,0,0,704,712,0.017273951,8,0.12448410234517521,False,0.0
xMqc8JMvWQ4,OUR FIRST FAMILY HALLOWEEN!!!,0,1116.0,,0,0,703,712,-0.050968517,9,0.10693884044885635,False,0.0
_JSxQ-hI-Fc,MOUTHGUARD CHALLENGE!!! (COMEDY),0,886.0,,0,0,702,712,0.037486564,10,0.10062499716877937,False,0.0
t9lXvyIA-H4,STOLEN CAR PRANK ON BOYFRIEND!!!,0,991.0,,0,0,701,712,0.37300366,11,0.12332321920742591,False,0.0
rU5P9UwwQvo,WET HEAD CHALLENGE WITH A TWIST!!!,0,1247.0,,0,0,700,712,0.071472056,12,0.11933466820762707,False,0.0
3Qw5o5uTfYo,EPIC CAR ACCIDENT PRANK!!!,0,573.0,,0,0,699,712,0.32991776,13,0.1343763175287417,False,0.0
OX26rbr0zMA,CLOTHES SWAP CHALLENGE!!! (IN PUBLIC),0,909.0,,0,0,698,712,-0.014745349,14,0.12443487308919429,False,0.0
xqOaVxyaFgI,SHOCKING ACT OF KINDNESS!!! (THE ACE EXPERIMENT),0,1178.0,,0,0,697,712,0.13101242,15,0.12484597007278353,False,0.0
4x6E4Bwae5U,WE'VE ALWAYS WANTED TO DO THIS...OUR FIRST TIME!!!,0,702.0,,0,0,696,712,-0.005397901,16,0.11718456589562051,False,0.0
QKoCP0x5h_M,"WE DID A HUGE GIVEAWAY!!! (Iphone 7, Ipad, Apple watch etc...)",0,1375.0,,0,0,695,712,0.045902006,17,0.11322442369742526,False,0.0
nxBbHkSlXHk,THE BEST PRANK OF ALL TIME!!!,0,1186.0,,0,0,694,712,0.31989416,18,0.1241017784923315,False,0.0
WNzm8nUWFG4,THEODORE THE TEDDY BEAR IS BACK!!!,0,1210.0,,0,0,693,712,0.12153853,19,0.12397361593320966,False,0.0
uchAhHgDgmc,GUESS WHO'S GETTING MARRIED?!?!,0,988.0,,0,0,692,712,0.09435719,20,0.13536251755431294,False,0.0
Goknhpho2gc,HILARIOUS DONUT CHALLENGE!!! (ACE FAMILY EDITION),0,660.0,,0,0,691,712,5.4985285e-05,21,0.12699025394394994,False,0.0
IPqcI5czxp8,BABY MEETS SANTA FOR THE FIRST TIME!!! (GONE WRONG),0,1361.0,,0,0,690,712,0.17836252,22,0.11828908147290348,False,0.0
YYPC5Ejum4Y,BOUGHT MY GIRLFRIEND A BMW i8 PRANK (EARLY CHRISTMAS GIFT),0,1292.0,,0,0,689,712,0.2965102,23,0.12621044339612125,False,0.0
77tneHmdM1Q,PRANK ON PIZZA DELIVERY GUY!!! (VICTIM 1),0,1056.0,,0,0,688,712,0.31954944,24,0.12842241050675512,False,0.0
mrJqHInD_Mw,THE BEST FEELING IN THE WORLD!!!,0,1249.0,,0,0,687,712,0.1203205,25,0.1313709375448525,False,0.0
N6bkJ7JDIaA,DREAMS DO COME TRUE!!!,0,1586.0,,0,0,686,712,0.074217975,26,0.12865170883014798,False,0.0
xSNh1WdUYy8,MY DAD PRANKED ME WITH A REAL SNAKE!!! (PAYBACK),0,1131.0,,0,0,685,712,0.27563187,27,0.13676970126107335,False,0.0
TULMtyx1xto,PRANK ON PIZZA DELIVERY GUY!!! (VICTIM 2),0,957.0,,0,0,684,712,0.3219297,28,0.15200248835608363,False,0.0
sUz4dZAqKt4,IS THIS EVEN LEGAL TO MAIL?!?! (DISTURBING P.O. BOX OPENING),0,1290.0,,0,0,683,712,0.14237434,29,0.16166963102295995,False,0.0
SGZWVGSTyS8,WE ARE SORRY!!!,0,542.0,,0,0,682,712,0.1087739,30,0.16523399790748955,False,0.0
Zt0SM_evnes,THE ACE FAMILY IS MOVING!!!,0,1166.0,,0,0,681,712,-0.106087536,31,0.14127943804487586,False,0.0
PXi9sVgImLI,FAKE LOTTERY TICKET PRANK ON BOYFRIEND!!! (BEST REACTION EVER),0,1613.0,,0,0,680,712,0.30638108,32,0.15302488906309009,False,0.0
t7DGw7D6rKg,OUR NEW HOME!!!,0,733.0,,0,0,679,712,0.013516322,33,0.13720481721684336,False,0.0
n0Fx_vDXFxQ,SEMI-FURNISHED CRIB TOUR!!!,0,1035.0,,0,0,678,712,-0.12556756,34,0.13166370689868928,False,0.0
FKbQp-ROTSg,GUESS WHO CAME TO LA?!?!,0,1332.0,,0,0,677,712,-0.007786181,35,0.1247237766161561,False,0.0
fyqyJs_B9GY,EXTREME YOGA CHALLENGE!!! (TRY NOT TO LAUGH),0,801.0,,0,0,676,712,0.0850409,36,0.1292457165196538,False,0.0
0v_zm0Iuu4c,BABY LEARNS HOW TO SWIM!!!,0,1350.0,,0,0,675,712,0.12823099,37,0.13336216565221548,False,0.0
fdP2qcKGiUw,LABOR AND DELIVERY STORY!!! (THE ACE FAMILY),0,1589.0,,0,0,674,712,-0.03206052,38,0.11576443146914243,False,0.0
JgCpegIg4d8,OUR FIRST FAMILY PARTY!!!,0,726.0,,0,0,673,712,-0.07077189,39,0.10614891070872545,False,0.0
lLceCLbYKJU,PO BOX MAIL OPENING,0,1518.0,,0,0,672,712,-0.011906365,40,0.1008357328362763,False,0.0
6DSNWlvqM9E,OUR FIRST DATE!!! (HOW IT ALL STARTED),0,1223.0,,0,0,671,712,0.052664265,41,0.10346619682386518,False,0.0
hIsGhuLVXPU,GOING INTO LABOR PRANK ON PIZZA DELIVERY GUY!!! (VICTIM 3),0,569.0,,0,0,670,712,0.3511247,42,0.11210430609062313,False,0.0
BVXvkQcHD9o,100 CHICKEN NUGGETS IN 10 MINUTES CHALLENGE,0,1271.0,,0,0,669,712,-0.05669432,43,0.09444408053532242,False,0.0
zhpUJzL1NYk,NEVER HAVE I EVER CHALLENGE!!!,0,813.0,,0,0,668,712,0.07263772,44,0.08209849456325173,False,0.0
wlkSclAcbtI,WHO KNOWS EACH OTHER BEST!!!,0,1006.0,,0,0,667,712,-0.06175192,45,0.07299487357959152,False,0.0
CkkKpFfCSc4,BABY'S FIRST HAIRCUT!!!,0,844.0,,0,0,666,712,0.23928204,46,0.08124807691201567,False,0.0
APRGiSkwE6g,BOUGHT MY GIRLFRIEND HER DREAM CAR!!!,0,1317.0,,0,0,665,712,0.15775289,47,0.07535412749275565,False,0.0
IH0cKBnoox4,THE ACE FAMILY NEW CAR!!!,0,1101.0,,0,0,664,712,-0.02332332,48,0.05809147683903575,False,0.0
pwkC8NiLHbw,NEW INTRO VIDEO!!!,0,1178.0,,0,0,663,712,0.078076065,49,0.054876563232392074,False,0.0
3jKGw16HhMg,I GOT HIS NAME TATTOOED ON ME PRANK!!! (HE REALLY BELIEVED IT),0,959.0,,0,0,662,712,0.34508073,50,0.06669190479442477,False,0.0
kjCopFOBs8s,OVERNIGHT CHALLENGE AT TOYS R US!!! (RELATIONSHIP GOALS),0,1386.0,,0,0,661,712,0.017573893,51,0.07287497622892261,False,0.0
Uy11rYyljbc,PO BOX MAIL OPENING,0,1415.0,,0,0,660,712,-0.011906365,52,0.05696060415357351,False,0.0
mI6ysZt8xOg,BABY VS LEMON,0,1183.0,,0,0,659,712,0.089516215,53,0.060760598815977576,False,0.0
5BbUyyxXKC0,ADDING A MEMBER TO THE ACE FAMILY?,0,918.0,,0,0,658,712,-0.1649983,54,0.05878906194120646,False,0.0
6E0z3HfPNug,"GIVING 1,000 DOLLARS TO WORKERS!!! (THEY WERE IN SHOCK)",0,802.0,,0,0,657,712,0.13346876,55,0.06585180908441543,False,0.0
dt3i38qZ5y8,OUR FIRST FIGHT!!! (COULD HAVE CHANGED EVERYTHING),0,816.0,,0,0,656,712,0.18662885,56,0.0709312066435814,False,0.0
n8YHw3LluIs,LYRIC PRANK ON GIRLFRIEND GONE WRONG!!!,0,960.0,,0,0,655,712,0.32611763,57,0.08082553893327712,False,0.0
zhiAa-QB5G8,BABY'S FIRST TIME AT THE ZOO!!!,0,1082.0,,0,0,654,712,0.16045591,58,0.09045136049389839,False,0.0
JwxI7wTB1EM,GUESS WHERE WE WENT!!!,0,924.0,,0,0,653,712,0.1035139,59,0.09916564971208572,False,0.0
_aKnXtK8F40,DADDY AND DAUGHTER SCARE MOMMY PRANK!!!,0,416.0,,0,0,652,712,0.3285252,60,0.11618722723796963,False,0.0
pcQUMF4pkmw,THIS IS REAL LOVE [THE ACE FAMILY MUSIC VIDEO],0,493.0,,0,0,651,712,-0.03606845,61,0.11175059145316482,False,0.0
M4RXGgpcnxM,BABY'S FIRST SWIM CLASS!!!,0,1224.0,,0,0,650,712,0.095174,62,0.09895305624231696,False,0.0
LMv0GBijapg,PO BOX MAIL OPENING,0,1551.0,,0,0,649,712,-0.011906365,63,0.10119245406240225,False,0.0
g2erDI2jHBo,OUR FIRST TIME INDOOR SKYDIVING!!!,0,1055.0,,0,0,648,712,0.0075590126,64,0.09793851859867572,False,0.0
RETJ9fEMBEQ,THE WHISPER CHALLENGE!!!,0,808.0,,0,0,647,712,0.009253802,65,0.10148880472406745,False,0.0
nRbuVaOlUhE,ELLE IS NOW MODELING!!!,0,1174.0,,0,0,646,712,0.056911364,66,0.09237027084454894,False,0.0
-EbSgFDC4fA,WE HAD TO TAKE THE JEEP BACK!!!,0,645.0,,0,0,645,712,0.16073388,67,0.09251932045444847,False,0.0
CBipBrBxpeU,BREAK UP PRANK ON GIRLFRIEND!!! (GONE WRONG),0,909.0,,0,0,644,712,0.373222,68,0.11234658611938357,False,0.0
um9UpzwLo_Y,This is why we are NOT married!!!,0,758.0,,0,0,643,712,0.16743346,69,0.11681445566937328,False,0.0
n-xTLDU6LT4,RUSHED TO THE DOCTORS!!!,0,1028.0,,0,0,642,712,0.27679363,70,0.11340010045096278,False,0.0
FO4K5Va6mL4,BABY'S FIRST TIME ON A SWING!!!,0,807.0,,0,0,641,712,0.1733892,71,0.12119086561724543,False,0.0
ehktZnxWqqU,MOMMY AND DADDY PRANK BABY!!!,0,854.0,,0,0,640,712,0.3517115,72,0.13937175944447516,False,0.0
H3TvSP30lrM,BABY'S FIRST STEPS!!! (10 MONTHS OLD),0,972.0,,0,0,639,712,0.22494482,73,0.146143189445138,False,0.0
