id,channel_short_name,viewCount,is_challenge,is_unboxing,is_prank,is_storytime,is_vlog,is_tutorial,is_reaction,is_qa,is_review,is_mukbang,is_game,is_roleplay,is_music,is_toy,is_shorts,has_clickbait_emotion,has_urgency,has_mystery,has_conflict,has_medical,has_brand,has_money,has_giveaway,has_milestone,has_travel,title_length,word_count,caps_ratio,exclamation_count,question_mark,has_emoji,has_ellipsis,has_number,has_all_caps_word
4fd0EJ3GcYs,tannerites,19199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,3,0.7894736842105263,2,0,0,0,0,1
thcAbBNPTAc,tannerites,31906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,6,0.75,4,0,0,0,0,1
hCJSjvHzhOE,tannerites,91019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0.8,2,0,0,0,0,1
ACf8iVqaJqM,tannerites,46298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,8,0.5714285714285714,4,0,1,0,1,1
hCzwFRxzEE4,tannerites,25713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0.75,2,0,0,0,0,1
DKDbLmAu7Y8,tannerites,151292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,4,0.7142857142857143,4,0,0,0,0,1
gHdtF5T5FzA,tannerites,16900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,47,9,0.7659574468085106,2,1,0,0,0,1
e1BsUGKTC8g,tannerites,75247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0.7647058823529411,2,0,0,0,0,1
Dako4c9j7yk,tannerites,163547.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0.7666666666666667,2,0,0,0,0,1
MGKqsEVTbRo,tannerites,39969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,4,0.8181818181818182,2,0,0,0,0,1
XoNdVhNomy4,tannerites,38441.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.7894736842105263,2,0,0,0,0,1
EZoUIMYBctQ,tannerites,41106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,4,0.8571428571428571,1,0,0,0,0,1
cNRsd2nVv_o,tannerites,39711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0.8620689655172413,1,0,0,0,0,1
P1J65b6Wsl8,tannerites,1281424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.7222222222222222,1,0,0,0,0,1
vk8064tnNC4,tannerites,129048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.6875,2,0,0,0,0,1
fxri82id9k4,tannerites,434198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0.6785714285714286,2,0,1,0,0,1
F5zUltWDDsw,tannerites,450025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,6,0.7560975609756098,2,1,0,0,0,1
wf5XBU7f_ek,tannerites,23539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0.75,3,0,0,0,0,1
fqi7bYBFjUY,tannerites,1193230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0.7,2,0,1,0,0,1
3md19aIVs2Y,tannerites,41001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,5,0.7647058823529411,4,0,0,0,0,1
pZG7tRA8yEE,tannerites,55760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0.391304347826087,2,0,0,0,0,1
RU0nzYof-ro,tannerites,70443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,0.6666666666666666,0,0,1,0,0,1
-UGaYsazrEk,tannerites,16526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,5,0.7714285714285715,2,0,1,0,0,1
kP7_6c9rI_s,tannerites,51807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,3,0.6818181818181818,3,0,1,0,0,1
PUhojGJpaqI,tannerites,32708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0.75,3,0,0,0,0,1
7pKHpBOn0Ok,tannerites,29255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,11,0.7384615384615385,2,1,1,0,0,1
pI4sWVyvgWg,tannerites,46737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.5454545454545454,0,1,1,0,0,1
qlHiXxxkwuo,tannerites,99381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0.6666666666666666,2,0,1,0,0,1
34oxLXkV8zY,tannerites,85392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0.65,0,1,1,0,0,1
hceEES6R4CM,tannerites,192749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0.5789473684210527,3,0,1,0,0,1
zvV8MRjV9XY,tannerites,33670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.6666666666666666,2,0,1,0,0,1
MnPcecoUc3U,tannerites,64970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,6,0.7631578947368421,2,0,1,0,0,1
l0iuUQv6uSQ,tannerites,38544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.4375,2,0,0,0,0,1
WxTxAaUZuEA,tannerites,26356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,10,0.6792452830188679,0,1,1,0,1,1
OYJKSvrPzoA,tannerites,74596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0.8,0,0,1,0,0,1
6E3_TA_fu3I,tannerites,30104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0.5833333333333334,2,0,1,0,0,1
Y1TEh6rreFQ,tannerites,39384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,3,0.7619047619047619,1,0,1,0,0,1
_YhMjSmzqA4,tannerites,778650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,4,0.7619047619047619,2,0,0,0,0,1
NZO-n1_5lLI,tannerites,187792.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0.75,2,0,1,0,0,1
buEnxBQzsiY,tannerites,64190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,0.7543859649122807,2,1,1,0,0,1
3Q3ehF0vXl0,tannerites,200496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,0.6857142857142857,2,0,1,0,0,1
ramliwQcVcE,tannerites,43143.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,5,0.7428571428571429,2,0,1,0,1,1
RXAysLQpjJQ,tannerites,123483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0.7727272727272727,2,0,1,0,0,1
FTzy39STFSs,tannerites,123871.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0.7419354838709677,2,0,1,0,0,1
qgQZQmr9Fns,tannerites,150063.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0.7692307692307693,2,0,1,0,0,1
TOu7Q9KUXbA,tannerites,47919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,2,0.7222222222222222,2,0,1,0,0,1
UVcGeJpRdZQ,tannerites,148763.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,0.6744186046511628,0,0,1,0,0,1
cRHk7NvRNZ8,tannerites,35252.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0.7142857142857143,2,0,1,0,1,1
ozIhzWYrr48,tannerites,296845.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50,7,0.76,4,0,1,0,0,1
LGMG39Inq0E,tannerites,24059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.8260869565217391,1,0,0,0,0,1
otukkkl1dTg,tannerites,18972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0.7096774193548387,2,0,0,0,0,1
w9eO2Sm85jM,tannerites,220107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,2,0.7857142857142857,2,0,0,0,0,1
-zgL6yPgLAU,tannerites,20866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0.6538461538461539,4,0,0,0,0,1
AMP1vZcHi0o,tannerites,51372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.5862068965517241,2,0,0,0,0,1
l0s1AozQIA8,tannerites,89766.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0.7317073170731707,3,0,1,0,0,1
kYI-KZHtI8I,tannerites,89164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0.6666666666666666,2,0,0,0,0,1
dgltmh9T48M,tannerites,15835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0.7931034482758621,2,0,0,0,0,1
J2Og-ECwBBs,tannerites,92610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.8,2,0,0,0,0,1
Iu5VJg9t0I0,tannerites,94605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0.7916666666666666,2,0,0,0,0,1
ns53WYGND4Q,tannerites,46337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,4,0.75,4,0,0,0,0,1
SrV_TeA_0P4,tannerites,56248.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.782608695652174,2,0,0,0,0,1
CLv2cVGyXkU,tannerites,63471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0.5686274509803921,4,0,0,0,0,1
QOHjRqCYI6Q,tannerites,51046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0.717391304347826,4,0,0,0,1,1
zX4tedeIf0w,tannerites,42529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0.5818181818181818,3,0,0,0,0,1
JjP3ZgXu_4c,tannerites,39402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0.7222222222222222,0,1,0,0,0,1
C8zGhWc_pWM,tannerites,16142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0.7906976744186046,0,1,0,0,0,1
7Olr6kl_XJg,tannerites,46871.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.631578947368421,2,0,0,0,1,1
xyr5f7liUsk,tannerites,36494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0.7692307692307693,2,0,0,0,0,1
UR0mruVVz7U,tannerites,128532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,5,0.85,2,0,0,0,0,1
sK7Vh2y1QtI,tannerites,51744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0.8333333333333334,2,0,0,0,0,1
y52jDtqbt4A,tannerites,300945.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0.8333333333333334,2,0,0,0,0,1
fg9pTsbRU-Y,tannerites,47343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0.8048780487804879,1,1,0,0,0,1
htwIaz-yZk4,tannerites,83556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,3,0.8181818181818182,2,0,0,0,0,1
D1n_sKpcQ9o,tannerites,76552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,0.7222222222222222,3,0,0,0,0,1
6H92gYQ2b8M,tannerites,180154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.7777777777777778,2,0,0,0,0,1
uGiPKjRhvC8,tannerites,43818.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0.8,3,0,0,0,0,1
fKsPPJ-AbbU,tannerites,37547.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.8,2,0,0,0,0,1
bgfANaFzH1k,tannerites,29512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.7391304347826086,3,0,0,0,0,1
ISdcjx0oEeM,tannerites,49524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.8125,2,0,0,0,0,1
F1p7ioM_ms8,tannerites,88593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0.7,0,1,0,0,0,1
x7yCqkL5ock,tannerites,32349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0.7058823529411765,4,0,0,0,0,1
vk28TSpBF1k,tannerites,96566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65,12,0.7846153846153846,2,1,0,0,0,1
Vz542nHosu0,tannerites,167673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.6666666666666666,3,0,0,0,0,1
aEpm4_fpnGc,tannerites,42313.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.7222222222222222,3,0,0,0,0,1
wZJfe_vll1M,tannerites,561787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,8,0.75,6,0,0,0,0,1
17TFBT48wMU,tannerites,36732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0.8095238095238095,2,0,0,0,0,1
ndlqUA8vegc,tannerites,262001.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,9,0.7916666666666666,2,0,0,0,0,1
RSg1UbHKyLI,tannerites,64998.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,10,0.7611940298507462,3,1,0,0,0,1
p3wnZhhhydg,tannerites,91509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.1875,2,0,0,0,0,0
apqDLOJHeaA,tannerites,28571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0.6521739130434783,2,0,0,0,1,1
eRyXE_YBGW8,tannerites,38485.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0.7857142857142857,3,0,0,0,0,1
-9PmaRSlA9s,tannerites,79527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0.76,4,0,0,0,0,1
4GB8it4kX24,tannerites,78557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0.631578947368421,2,0,0,0,0,1
ksTJbPHTJpY,tannerites,187963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0.8181818181818182,1,0,0,0,0,1
FS1QLQ8wimQ,tannerites,39219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0.7058823529411765,3,1,0,0,1,1
CWEd1y0Ziwc,tannerites,84263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0.7948717948717948,2,0,0,0,0,1
ZuKPBQxO7dQ,tannerites,15897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0.7631578947368421,2,1,0,0,0,1
TzFb30HoH1I,tannerites,267825.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,3,0.8421052631578947,1,0,0,0,0,1
_P8lk_WcPvU,tannerites,1096492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,7,0.7916666666666666,4,0,0,0,0,1
_vQAqaeBK-Y,tannerites,21205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,15,0.7183098591549296,2,1,0,0,0,1
FS9LQVUJsWM,tannerites,45258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,0.78125,2,1,0,0,0,1
cVwK15UVzD4,tannerites,119500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,4,0.782608695652174,2,0,0,0,0,1
snYu33KNUNY,tannerites,18648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0.8235294117647058,2,0,0,0,0,1
Va8AH1taNCY,tannerites,20686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.4782608695652174,3,0,0,0,0,1
EQSbSyDib84,tannerites,18225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0.7142857142857143,2,0,0,0,0,1
WOoIbCC2KKE,tannerites,63309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.75,2,0,0,0,0,1
N5HVTpC5fuA,tannerites,247967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,4,0.8214285714285714,2,0,0,0,0,1
SuPwb0Y9rBQ,tannerites,30384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11,0.75,2,1,0,0,0,1
8PNFjKFdpL8,tannerites,60443.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,66,10,0.7727272727272727,5,0,0,0,0,1
7dnFIScYLDQ,tannerites,113972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,7,0.6808510638297872,5,0,0,0,1,1
xKV6yGpDjJQ,tannerites,34021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.7857142857142857,2,0,0,0,0,1
3noajhnJTjE,tannerites,18429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,12,0.7068965517241379,5,0,0,0,1,1
I_433IfIOFA,tannerites,240904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0.05714285714285714,1,0,0,0,0,0
C2vrVzU3q2E,tannerites,90489.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,9,0.7903225806451613,3,0,0,0,0,1
