id,channel_short_name,viewCount,is_challenge,is_unboxing,is_prank,is_storytime,is_vlog,is_tutorial,is_reaction,is_qa,is_review,is_mukbang,is_game,is_roleplay,is_music,is_toy,is_shorts,has_clickbait_emotion,has_urgency,has_mystery,has_conflict,has_medical,has_brand,has_money,has_giveaway,has_milestone,has_travel,title_length,word_count,caps_ratio,exclamation_count,question_mark,has_emoji,has_ellipsis,has_number,has_all_caps_word,cluster_v2
EzEmIlZnp6s,thesuperherobuddy,55575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,10,0.1159420289855072,0,0,0,0,0,0,1
Q5sVN4xJ2i8,thesuperherobuddy,223181.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,12,0.1304347826086956,0,0,0,0,0,0,1
Sn35Wj01Dn8,thesuperherobuddy,359616.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,9,0.109375,0,0,0,0,0,0,5
rbDZXlpICgI,thesuperherobuddy,213092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,12,0.125,0,0,0,0,0,0,1
gokLn_fLCuI,thesuperherobuddy,31496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,9,0.1475409836065573,0,0,0,0,0,0,5
dF-1wH09C5Y,thesuperherobuddy,185589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,12,0.125,0,0,0,0,0,0,1
hFbrKusCVSw,thesuperherobuddy,234800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8,0.1,0,0,0,0,0,0,1
rPOZIVarC-E,thesuperherobuddy,33170.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,9,0.125,0,0,0,0,0,0,1
rEzCrTTr3F4,thesuperherobuddy,234402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,9,0.1212121212121212,0,0,0,0,1,0,6
O2KT0SxhHyk,thesuperherobuddy,1700331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,12,0.1159420289855072,0,0,0,0,0,0,1
chHKxoH7aNU,thesuperherobuddy,277722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,12,0.131578947368421,0,0,0,0,0,0,1
IKMlyoFvhCI,thesuperherobuddy,3090145.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,13,0.1184210526315789,0,0,0,0,0,0,1
tTF0RW8P814,thesuperherobuddy,112278.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,9,0.0923076923076923,0,0,0,0,0,0,1
rPUijG6VWjk,thesuperherobuddy,5305799.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13,0.1351351351351351,0,0,0,0,0,0,1
peKvhzZMYSY,thesuperherobuddy,680710.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,14,0.0337078651685393,2,0,0,0,1,0,1
CGWIMe75jdE,thesuperherobuddy,518496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0.1323529411764706,0,0,0,0,0,0,1
GihcDh_M1gE,thesuperherobuddy,350793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0.1076923076923077,0,0,0,0,0,0,1
xag1vGf768w,thesuperherobuddy,218674.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0.1071428571428571,0,0,0,0,0,0,1
2fXMVyXlwrg,thesuperherobuddy,336123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,0.1475409836065573,0,0,0,0,0,0,1
4Sqsn95GJiw,thesuperherobuddy,43571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0.1515151515151515,0,0,0,0,0,0,1
lyPPVZiE9pc,thesuperherobuddy,216355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0.0925925925925925,0,0,0,0,0,0,6
2FDL1xdHzT4,thesuperherobuddy,214855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0.1617647058823529,0,0,0,0,0,0,1
vwzOr153pFc,thesuperherobuddy,1581539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0.109375,0,0,0,0,0,0,1
1CLunUWvl1U,thesuperherobuddy,2535032.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0.15,0,0,0,0,0,0,6
2729PlqA0MY,thesuperherobuddy,252538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13,0.081081081081081,0,0,0,0,0,0,1
SeYPGzyL6SY,thesuperherobuddy,395768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0.0869565217391304,0,0,0,0,0,0,1
3M72F2O_PFM,thesuperherobuddy,331981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,8,0.1129032258064516,0,0,0,0,0,0,1
smxyF-WJhCQ,thesuperherobuddy,275749.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,13,0.1805555555555555,0,0,0,0,0,0,1
_dCUnlthu0c,thesuperherobuddy,2005416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,13,0.1384615384615384,0,0,0,0,0,0,1
dwCT6O6zIX8,thesuperherobuddy,12123689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,0.0727272727272727,0,0,0,0,0,0,6
1GvxByfxchA,thesuperherobuddy,393479.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0.1428571428571428,0,0,0,0,0,0,1
-wGPXYf69aI,thesuperherobuddy,1069963.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,10,0.1267605633802817,0,0,0,0,0,0,1
4MJwmYrALd4,thesuperherobuddy,426408.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,10,0.1126760563380281,0,0,0,0,0,0,1
ZUj1s6KxxVE,thesuperherobuddy,340570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,13,0.1267605633802817,0,0,0,0,0,0,1
ivF4D7uY5SI,thesuperherobuddy,562633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13,0.136986301369863,0,0,0,0,0,0,1
oKQeZqegE84,thesuperherobuddy,833357.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0.1095890410958904,0,0,0,0,0,0,1
uFZD0bynRsc,thesuperherobuddy,209471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0.1267605633802817,0,0,0,0,0,0,1
emh-AUIL2Bc,thesuperherobuddy,523765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0.1304347826086956,0,0,0,0,0,0,1
pax0vF86T3I,thesuperherobuddy,60488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8,0.1147540983606557,0,0,0,0,0,0,6
0NT1GdOTDPw,thesuperherobuddy,372738.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,12,0.1323529411764706,0,0,0,0,0,0,1
0YijxTMrBeA,thesuperherobuddy,137905.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,16,0.1382978723404255,0,0,0,0,0,0,1
TlMHF6mimEU,thesuperherobuddy,404672.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,12,0.1388888888888889,0,0,0,0,0,0,1
BdG5VKWgrvo,thesuperherobuddy,269820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0.1111111111111111,0,0,0,0,0,0,6
1ybNok1p6KA,thesuperherobuddy,183530.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,9,0.0952380952380952,0,0,0,0,0,0,1
VzFsWI4TCQ8,thesuperherobuddy,265163.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0.1555555555555555,0,0,0,0,0,0,6
IYbpQs4oNbI,thesuperherobuddy,130571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,9,0.1320754716981132,1,0,0,0,0,0,6
7tP6ZDTNitA,thesuperherobuddy,246970.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0.1076923076923077,0,0,0,0,0,0,1
mr98FClDpP0,thesuperherobuddy,3766233.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0.1323529411764706,0,0,0,0,0,0,1
LFxxvq1N76M,thesuperherobuddy,291087.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0.1111111111111111,0,0,0,0,0,0,6
egv5EB2uFoI,thesuperherobuddy,314747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,0.1428571428571428,0,0,0,0,0,0,1
YQ2CWRQexj4,thesuperherobuddy,148354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,10,0.1076923076923077,0,0,0,0,0,0,1
kQceCmbcQl0,thesuperherobuddy,330352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,13,0.1428571428571428,0,0,0,0,0,0,1
nKWozIXg4RA,thesuperherobuddy,1595486.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0.1515151515151515,0,0,0,0,0,0,1
Vcu1XrHG8vc,thesuperherobuddy,321237.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0.1607142857142857,0,0,0,0,0,0,1
WIzq5M1qzFU,thesuperherobuddy,1840386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0.1323529411764706,0,0,0,0,0,0,1
jiTc7oRCgtI,thesuperherobuddy,614950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0.1428571428571428,0,0,0,0,0,0,1
hsrseBjiIaY,thesuperherobuddy,1037363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0.0869565217391304,0,0,0,0,0,0,1
4agcL37t0Xw,thesuperherobuddy,271417.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,11,0.1076923076923077,0,0,0,0,0,0,1
aLB-RN6v45E,thesuperherobuddy,245316.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,14,0.1267605633802817,0,0,0,0,0,0,1
JT2O5CmnGVI,thesuperherobuddy,782974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0.1,0,0,0,0,0,0,1
D-XVcJCKexU,thesuperherobuddy,4854151.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0.1267605633802817,0,0,0,0,0,0,1
icvoSIeBh_A,thesuperherobuddy,237422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,11,0.1612903225806451,0,0,0,0,0,0,1
gmh_ZYTHI5A,thesuperherobuddy,205065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0.144927536231884,0,0,0,0,0,0,1
eSP2dBCAlnE,thesuperherobuddy,195479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0.1212121212121212,0,0,0,0,0,0,1
kJeX23zahn0,thesuperherobuddy,480500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,11,0.1343283582089552,0,0,0,0,0,0,1
U_EIFnlM3gA,thesuperherobuddy,339314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0.1111111111111111,0,0,0,0,0,0,1
SNs9-U-WoVg,thesuperherobuddy,124326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0.1176470588235294,0,0,0,0,0,0,1
JwOGx5fGIDw,thesuperherobuddy,5627419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,13,0.1408450704225352,0,0,0,0,0,0,1
rU88jgGvlM0,thesuperherobuddy,657483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,11,0.1159420289855072,0,0,0,0,0,0,1
Mh-awFJknJw,thesuperherobuddy,405130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0.1176470588235294,0,0,0,0,0,0,1
9Wau5vfWTBs,thesuperherobuddy,885617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0.1212121212121212,0,0,0,0,0,0,1
2oy77KB3FAo,thesuperherobuddy,570508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,10,0.1346153846153846,0,0,0,0,0,0,1
UkXttF-nEgM,thesuperherobuddy,521126.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,13,0.1805555555555555,0,0,0,0,0,0,1
-kPrgYf5TIU,thesuperherobuddy,3767981.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10,0.0967741935483871,0,0,0,0,0,0,1
MNv2d0a7nBg,thesuperherobuddy,1799224.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,9,0.1206896551724138,0,0,0,0,0,0,1
ImK9o3d0jDA,thesuperherobuddy,395470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,11,0.1451612903225806,0,0,0,0,0,0,1
mBKoJDe3cyg,thesuperherobuddy,522345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0.1166666666666666,0,0,0,0,0,0,1
hzkCAk__HLc,thesuperherobuddy,735614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,13,0.1466666666666666,0,0,0,0,0,0,1
7i8xuD0sScM,thesuperherobuddy,435222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,0.1285714285714285,0,0,0,0,0,0,1
_42xJ6OfC_w,thesuperherobuddy,1262011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,11,0.1111111111111111,0,0,0,0,0,0,1
mXzFO63hyoA,thesuperherobuddy,206174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,0.1285714285714285,0,0,0,0,0,0,1
41l-5UcXjSg,thesuperherobuddy,1028012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0.1212121212121212,0,0,0,0,0,0,1
c-01hzooWCI,thesuperherobuddy,163632.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,12,0.1290322580645161,0,0,0,0,0,0,1
4tyxr1bo7gM,thesuperherobuddy,1620027.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0.125,0,0,0,0,0,0,1
8zz6xVPdw7I,thesuperherobuddy,408747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0.106060606060606,0,0,0,0,0,0,1
dj_oYXIFWGY,thesuperherobuddy,567273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0.1267605633802817,0,0,0,0,0,0,1
fQz57_TN30A,thesuperherobuddy,2054052.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,10,0.15625,0,0,0,0,0,0,1
y3xsY1vEavE,thesuperherobuddy,482172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,13,0.1492537313432835,0,0,0,0,0,0,1
XcNaqSddL90,thesuperherobuddy,1389402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0.123076923076923,0,0,0,0,0,0,1
sRU1cuMvs1s,thesuperherobuddy,5708000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0.0952380952380952,0,0,0,0,0,0,1
bQQHQvFjMS8,thesuperherobuddy,534913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12,0.123076923076923,0,0,0,0,0,0,1
NPbF30fYQnE,thesuperherobuddy,130487.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0.1016949152542373,0,0,0,0,0,0,1
JxI9w8GAD_8,thesuperherobuddy,489097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0.123076923076923,0,0,0,0,0,0,1
t8lsKHpWnpY,thesuperherobuddy,681756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0.123076923076923,0,0,0,0,0,0,1
OfeX5jclKWE,thesuperherobuddy,172055.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0.1095890410958904,0,0,0,0,0,0,1
2w9h5nn7-tw,thesuperherobuddy,779577.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0.1428571428571428,0,0,0,0,0,0,1
ZeyWPVliKKw,thesuperherobuddy,262652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,9,0.1384615384615384,1,0,0,0,0,0,1
llidx2pvixw,thesuperherobuddy,1927881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,13,0.1184210526315789,0,0,0,0,0,0,1
6VP3an23XEA,thesuperherobuddy,171342.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69,11,0.1304347826086956,0,0,0,0,0,0,1
vZ9iTnHOOfU,thesuperherobuddy,435484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,12,0.1159420289855072,0,0,0,0,0,0,1
j5SFGTbZCZY,thesuperherobuddy,842125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61,9,0.0983606557377049,0,0,0,0,0,0,1
kQT8qNeY7aI,thesuperherobuddy,2976619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0.1044776119402985,0,0,0,0,0,0,1
DFrtnz8TlF0,thesuperherobuddy,852311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,11,0.1492537313432835,0,0,0,0,0,0,1
3NN8KOXxnmE,thesuperherobuddy,573270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0.1363636363636363,0,0,0,0,0,0,1
EpQkU0CW6Ok,thesuperherobuddy,1311643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,10,0.1343283582089552,0,0,0,0,0,0,1
tdRHOI_extM,thesuperherobuddy,2056869.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,13,0.144927536231884,0,0,0,0,0,0,1
OC9wVQ570kI,thesuperherobuddy,557549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,12,0.1269841269841269,0,0,0,0,0,0,1
OC5_QvIA-NY,thesuperherobuddy,1232383.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0.125,0,0,0,0,0,0,1
Zx0G1PV4Xak,thesuperherobuddy,2308481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,10,0.125,0,0,0,0,0,0,1
Hg9Nwey8NO0,thesuperherobuddy,430998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,10,0.1034482758620689,1,0,0,0,0,0,1
UUw6fUvs5zg,thesuperherobuddy,495349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0.1212121212121212,0,0,0,0,0,0,5
e1uBmKHtyko,thesuperherobuddy,86845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,11,0.1285714285714285,0,0,0,0,1,0,1
uQrFloJtT9s,thesuperherobuddy,507305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,9,0.1,0,0,0,0,0,0,1
FKTpE15YFE4,thesuperherobuddy,1589400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0.109375,0,0,0,0,0,0,1
CJigAhTNJdM,thesuperherobuddy,635282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,5,0.1470588235294117,0,0,0,0,0,0,6
2IMP9-u6YMY,thesuperherobuddy,473655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,13,0.1285714285714285,0,0,0,0,0,0,1
S6VL480CCV0,thesuperherobuddy,434102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0.1176470588235294,0,0,0,0,0,0,1
X6wOfSVe3A4,thesuperherobuddy,794340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,9,0.1186440677966101,0,0,0,0,0,0,6
c62HDmGPMfA,thesuperherobuddy,337366.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,0.1,0,0,0,0,0,0,1
xlTWprpQaFw,thesuperherobuddy,150032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0.1538461538461538,0,0,0,0,0,0,1
CChNfVmO2P8,thesuperherobuddy,1341633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13,0.1232876712328767,0,0,0,0,0,0,1
B8QB8e7p-bo,thesuperherobuddy,458364.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0.1076923076923077,0,0,0,0,0,0,1
BTzJsA9829c,thesuperherobuddy,577842.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,0.1014492753623188,0,0,0,0,0,0,1
20x1XiTjBDI,thesuperherobuddy,375863.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,0.1142857142857142,0,0,0,0,0,0,1
cC51K_g7YHg,thesuperherobuddy,567513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,12,0.144927536231884,0,0,0,0,0,1,1
Bs-m0w2Hm7M,thesuperherobuddy,220219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,13,0.1594202898550724,0,0,0,0,0,0,1
bRxMN63dgv0,thesuperherobuddy,1699227.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0.1343283582089552,0,0,0,0,0,0,1
9M9CrJdwOlY,thesuperherobuddy,351259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,0.1186440677966101,0,0,0,0,0,0,1
W8VW6k3dB8c,thesuperherobuddy,792703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,13,0.1323529411764706,0,0,0,0,0,0,1
_H3FqvYaCzQ,thesuperherobuddy,582876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0.1186440677966101,0,0,0,0,0,0,1
BuFqIuzQm7k,thesuperherobuddy,172508.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,10,0.1194029850746268,0,0,0,0,0,0,1
BqmNv1f7-vo,thesuperherobuddy,900508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,12,0.1267605633802817,0,0,0,0,0,0,1
w9HtA39FIuA,thesuperherobuddy,283469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0.1176470588235294,0,0,0,0,0,0,1
