channel,category,is_family,viral_video_idx,viral_views,pre_drift_mean,post_drift_mean,drift_change
roomieofficial,adult,0,65,24532815,0.03823188,0.029435996,-0.0087958835
roomieofficial,adult,0,77,12771496,0.021715352,-0.024703104,-0.04641846
roomieofficial,adult,0,82,98889127,0.0010222181,0.022376515,0.021354297
roomieofficial,adult,0,104,15657786,0.051976692,0.0011405606,-0.05083613
roomieofficial,adult,0,115,16636067,0.0011405606,0.029654538,0.028513977
roomieofficial,adult,0,116,22218893,0.0018471889,0.03699743,0.03515024
roomieofficial,adult,0,117,11067988,0.0043857736,0.034537237,0.030151464
roomieofficial,adult,0,139,24531537,0.15567656,0.11665491,-0.03902165
roomieofficial,adult,0,141,12385923,0.12605464,0.09990779,-0.026146851
roomieofficial,adult,0,160,11830954,0.1140459,0.05651959,-0.057526313
roomieofficial,adult,0,245,19252358,0.08132951,0.013670015,-0.0676595
roomieofficial,adult,0,267,12572476,0.047696404,0.06292589,0.015229486
roomieofficial,adult,0,276,16226301,0.049708556,0.020946562,-0.028761994
roomieofficial,adult,0,317,11459101,0.07637848,0.046168935,-0.030209545
roomieofficial,adult,0,369,12957875,0.07637827,0.043881733,-0.032496538
ryansworld,family,1,32,1248436677,0.14579394,0.15062675,0.004832804
ryansworld,family,1,56,168776246,0.16782627,0.1772792,0.009452939
ryansworld,family,1,82,193915823,0.1926096,0.14939675,-0.043212846
ryansworld,family,1,143,283511073,0.16785015,0.1693024,0.0014522523
ryansworld,family,1,145,379053295,0.16330849,0.16969529,0.0063868016
ryansworld,family,1,146,380856219,0.17303261,0.16789307,-0.0051395446
ryansworld,family,1,150,159338890,0.19216458,0.17551272,-0.016651869
ryansworld,family,1,299,2082088611,0.2154624,0.22343464,0.00797224
ryansworld,family,1,432,302337300,0.17115746,0.14009507,-0.031062394
ryansworld,family,1,467,240409422,0.10013391,0.20064577,0.100511864
ryansworld,family,1,548,237906038,0.22192065,0.19653109,-0.025389567
ryansworld,family,1,739,283302021,0.14192675,0.2357779,0.09385115
ryansworld,family,1,773,217066938,0.22924848,0.24240172,0.01315324
ryansworld,family,1,866,153157390,0.15171099,0.124882616,-0.026828371
ryansworld,family,1,971,234205915,0.21877134,0.09801169,-0.12075965
ryansworld,family,1,977,183151780,0.1553145,0.14706418,-0.008250326
ryansworld,family,1,1028,239694540,0.13847527,0.16986391,0.03138864
ryansworld,family,1,1057,201838721,0.13288775,0.14391394,0.011026189
ryansworld,family,1,1065,251695446,0.10320228,0.19182317,0.088620886
ryansworld,family,1,1066,188238365,0.11583352,0.19212343,0.07628991
ryansworld,family,1,1070,324939766,0.15917018,0.17470732,0.015537143
ryansworld,family,1,1151,340387023,0.23590267,0.16820508,-0.067697585
ryansworld,family,1,1203,491631408,0.23680702,0.17025289,-0.06655413
ryansworld,family,1,1249,148688213,0.19678241,0.16290767,-0.033874735
ryansworld,family,1,1269,173446567,0.22609739,0.21676442,-0.00933297
ryansworld,family,1,1310,479722987,0.16259715,0.20085657,0.038259417
ryansworld,family,1,1316,161940807,0.18406259,0.20299873,0.018936142
ryansworld,family,1,1331,175336093,0.14427498,0.220535,0.076260015
ryansworld,family,1,1354,206305550,0.21260372,0.18614563,-0.026458085
ryansworld,family,1,1398,255082247,0.21525712,0.15979485,-0.05546227
ryansworld,family,1,1658,167122858,0.14573845,0.14930555,0.0035670996
ryansworld,family,1,1665,254872634,0.1609725,0.14772125,-0.01325126
ryansworld,family,1,1727,173100701,0.17455989,0.17475113,0.0001912415
ryansworld,family,1,2340,187054790,0.037276126,0.12936117,0.09208504
ryansworld,family,1,2838,2531682303,0.11185726,0.1134869,0.0016296431
simoneGiertz,adult,0,44,10119121,0.029940492,0.040804636,0.010864144
simoneGiertz,adult,0,46,15008800,0.025459876,0.057465483,0.032005608
simoneGiertz,adult,0,80,7828181,0.006885715,0.050207566,0.04332185
simoneGiertz,adult,0,81,13634165,0.009202527,0.043635625,0.034433097
simoneGiertz,adult,0,86,5445133,0.021069512,0.105418146,0.084348634
simoneGiertz,adult,0,160,5909490,-0.016580677,0.023682762,0.040263437
smartereveryday,adult,0,172,30738577,0.014704225,0.011457265,-0.0032469593
smartereveryday,adult,0,184,32930993,-0.007427777,0.020056775,0.027484551
smartereveryday,adult,0,199,86806185,0.061543334,-0.0032939692,-0.06483731
smartereveryday,adult,0,200,16382640,0.04461048,0.005258954,-0.039351527
smartereveryday,adult,0,211,31476600,0.005258954,-0.011728976,-0.016987931
smartereveryday,adult,0,256,19920094,0.013555562,0.015115616,0.0015600538
smartereveryday,adult,0,281,20889799,-0.066664055,-0.039956577,0.026707478
smartereveryday,adult,0,296,22216677,0.0028608956,-0.042911667,-0.045772564
smartereveryday,adult,0,308,17755176,-0.033919413,-0.02951314,0.0044062734
smartereveryday,adult,0,310,24863094,-0.031098386,-0.01767521,0.0134231765
smartereveryday,adult,0,315,21916074,-0.021110464,0.0018214431,0.022931907
smartereveryday,adult,0,320,17116299,-0.019920897,-0.010781523,0.009139374
smartereveryday,adult,0,327,16822792,0.00514517,0.006928198,0.0017830282
smartereveryday,adult,0,367,25203317,-0.011645973,-0.033021934,-0.021375962
sonnysidevlog,adult,0,132,18045770,-0.06062136,-0.043151423,0.017469935
sonnysidevlog,adult,0,162,13910778,-0.06966862,-0.08355907,-0.013890453
sonnysidevlog,adult,0,163,13271955,-0.0767864,-0.07852698,-0.0017405823
sonnysidevlog,adult,0,184,14809341,-0.07183417,-0.040019225,0.031814944
sonnysidevlog,adult,0,201,18962640,-0.068246156,-0.0732602,-0.005014047
sonnysidevlog,adult,0,208,13435892,-0.040609986,-0.07155995,-0.030949965
sonnysidevlog,adult,0,226,12854204,-0.041064307,-0.033933826,0.0071304813
sonnysidevlog,adult,0,228,29661662,-0.061539292,-0.040106688,0.021432605
sonnysidevlog,adult,0,235,22589616,-0.03726039,-0.036375802,0.0008845888
sonnysidevlog,adult,0,239,15798027,-0.040106688,-0.04668596,-0.0065792724
sonnysidevlog,adult,0,242,18364534,-0.044910647,-0.038950246,0.005960401
sonnysidevlog,adult,0,244,12974292,-0.043505583,-0.034383215,0.009122368
sonnysidevlog,adult,0,251,13778441,-0.06033845,-5.9852006e-05,0.0602786
sonnysidevlog,adult,0,255,17670226,-0.034383215,-0.0012034721,0.03317974
sonnysidevlog,adult,0,258,17029382,-0.023354078,-0.0033544474,0.01999963
sonnysidevlog,adult,0,263,19365371,-0.016660318,0.03252617,0.049186487
sonnysidevlog,adult,0,275,12325942,0.030589655,-8.6413325e-05,-0.030676069
sonnysidevlog,adult,0,278,11901453,0.02306527,-0.00039431453,-0.023459585
sonnysidevlog,adult,0,279,16698897,0.027610276,-0.008888952,-0.03649923
sonnysidevlog,adult,0,280,27123246,0.019629246,-0.016728876,-0.03635812
sonnysidevlog,adult,0,284,17628749,-0.00878654,-0.027604293,-0.018817753
sonnysidevlog,adult,0,298,11884065,-0.03536414,0.018660802,0.054024942
sonnysidevlog,adult,0,335,19300711,-0.03585244,-0.028577,0.00727544
sonnysidevlog,adult,0,339,13731246,-0.023141911,-0.05513494,-0.03199303
sonnysidevlog,adult,0,343,23590828,-0.021313012,-0.03803938,-0.016726367
sonnysidevlog,adult,0,345,13529958,-0.019587776,-0.0044588717,0.015128904
sonnysidevlog,adult,0,364,20209404,0.015086758,-0.016076569,-0.031163327
sonnysidevlog,adult,0,382,15174645,-0.047028877,-0.05170837,-0.0046794936
sonnysidevlog,adult,0,391,11797273,-0.029308015,0.03447066,0.063778676
sonnysidevlog,adult,0,395,12381706,-0.02441855,0.045522705,0.06994125
sonnysidevlog,adult,0,406,17142630,0.045522705,-0.046297383,-0.09182009
sonnysidevlog,adult,0,425,13568552,-0.039355088,-0.018447708,0.02090738
sonnysidevlog,adult,0,439,13972702,-0.015903138,-0.010651367,0.005251771
sonnysidevlog,adult,0,441,14777722,-0.028216507,0.010071069,0.038287576
sonnysidevlog,adult,0,462,12720565,-0.0039220825,0.03359763,0.037519712
sonnysidevlog,adult,0,472,37014231,0.03551203,-0.011127427,-0.046639457
sonnysidevlog,adult,0,484,17586177,0.007760254,0.0013875281,-0.006372726
sonnysidevlog,adult,0,487,12343943,0.0029646591,0.012735139,0.009770479
sonnysidevlog,adult,0,489,19132552,0.010714253,-0.0064110085,-0.017125262
sonnysidevlog,adult,0,492,16879269,0.0072180047,-0.002104216,-0.00932222
sonnysidevlog,adult,0,498,12139857,0.012735139,0.0018665992,-0.010868539
sonnysidevlog,adult,0,513,12159262,0.008971043,0.022070777,0.013099734
sonnysidevlog,adult,0,525,13276395,0.019851455,-0.022690717,-0.042542174
sonnysidevlog,adult,0,528,12633551,-0.013400552,-0.009667206,0.0037333462
sonnysidevlog,adult,0,533,16455845,-0.03399118,-0.0003273349,0.033663847
sonnysidevlog,adult,0,547,18273277,-0.0144740995,0.02375336,0.03822746
sonnysidevlog,adult,0,565,13284364,0.008591821,-0.015260583,-0.023852404
sonnysidevlog,adult,0,567,15945966,0.02061328,-0.022850027,-0.043463305
sonnysidevlog,adult,0,573,12330358,-0.0085575,-0.014917013,-0.006359513
tannerites,family,1,656,39942736,0.12053101,0.12413077,0.003599763
tannerites,family,1,786,32996492,0.09220282,0.11380379,0.02160097
tannerites,family,1,792,53213370,0.11738739,0.08444266,-0.03294473
tannerites,family,1,849,37418763,0.06520201,0.09329711,0.028095096
tannerites,family,1,877,48646627,0.13315389,0.12550656,-0.0076473206
tannerites,family,1,910,82521820,0.08278228,0.07368985,-0.009092435
tannerites,family,1,913,43278745,0.06216646,0.06331307,0.0011466071
tannerites,family,1,914,32017378,0.06123369,0.0423996,-0.018834088
tannerites,family,1,915,53388090,0.077568434,0.047596924,-0.02997151
tannerites,family,1,922,67322353,0.07043655,0.07889515,0.008458599
tannerites,family,1,925,93334052,0.0423996,0.10655598,0.06415638
tannerites,family,1,932,47877006,0.070761636,0.15789858,0.08713694
tannerites,family,1,939,46145821,0.10083735,0.21313837,0.11230102
tannerites,family,1,940,57699804,0.11960156,0.20088908,0.08128752
tannerites,family,1,941,71355098,0.13631438,0.20061438,0.0643
tannerites,family,1,943,87542262,0.15789858,0.17720255,0.019303977
tannerites,family,1,946,35354675,0.18800929,0.15685098,-0.031158313
tannerites,family,1,951,32399390,0.20088908,0.16135497,-0.039534107
tannerites,family,1,954,39457332,0.17720255,0.1608992,-0.016303346
tannerites,family,1,956,39357195,0.13821168,0.16146716,0.023255482
tannerites,family,1,958,295982572,0.17938735,0.14657609,-0.032811254
tannerites,family,1,962,34707889,0.16135497,0.12207048,-0.039284497
tannerites,family,1,966,50771198,0.17428187,0.14411838,-0.030163482
tannerites,family,1,973,131442553,0.12207048,0.20756729,0.08549681
tannerites,family,1,979,35703467,0.17221221,0.1886522,0.01643999
tannerites,family,1,988,38992157,0.21080677,0.13263702,-0.07816975
tannerites,family,1,994,33947754,0.14468783,0.16470775,0.020019919
tannerites,family,1,995,83143197,0.12546617,0.17055103,0.045084864
tannerites,family,1,996,48480792,0.14674325,0.14938332,0.0026400685
tannerites,family,1,998,88663806,0.13446923,0.13280019,-0.0016690344
tannerites,family,1,1019,32389180,0.15273772,0.1992182,0.046480477
tannerites,family,1,1024,37177107,0.17553209,0.2215509,0.04601881
tannerites,family,1,1033,38046991,0.20369771,0.18581572,-0.01788199
tannerites,family,1,1036,45127842,0.21706028,0.15672056,-0.06033972
tannerites,family,1,1040,46930480,0.18548055,0.15682791,-0.028652638
tannerites,family,1,1057,36540695,0.1448034,0.164964,0.0201606
tannerites,family,1,1067,38946896,0.1635743,0.16045237,-0.0031219274
tannerites,family,1,1071,40143181,0.16153368,0.14820354,-0.013330147
tannerites,family,1,1107,67175147,0.1482484,0.13882385,-0.009424552
tannerites,family,1,1127,46233153,0.11987833,0.17548172,0.055603392
tannerites,family,1,1128,33109937,0.0969081,0.1870368,0.0901287
tannerites,family,1,1131,63468361,0.09149647,0.17668387,0.085187405
tannerites,family,1,1132,35310582,0.09764733,0.19685988,0.09921255
tannerites,family,1,1136,33778671,0.16092691,0.17061907,0.009692162
tannerites,family,1,1152,64713388,0.13992581,0.18756178,0.047635972
tannerites,family,1,1228,48020909,0.20438948,0.14016138,-0.0642281
tannerites,family,1,1260,39838694,0.15912142,0.15813564,-0.0009857863
tannerites,family,1,1322,46596532,0.18592712,0.16193643,-0.02399069
theleray,family,1,30,1330418,0.103941284,0.06523054,-0.038710743
theleray,family,1,50,2123678,0.06283216,0.12887539,0.06604323
theleray,family,1,88,6469147,0.124162056,0.045922704,-0.07823935
theleray,family,1,106,1480938,0.1173625,0.09443685,-0.022925653
theleray,family,1,156,1391243,0.105375744,0.11145721,0.006081462
theleray,family,1,193,2730533,0.085646704,0.055503644,-0.03014306
theleray,family,1,200,2417501,0.096610546,0.07202947,-0.024581075
theleray,family,1,231,1427358,0.12834874,0.14852786,0.020179123
theleray,family,1,238,4238819,0.1690639,0.103534564,-0.06552933
theleray,family,1,247,2315728,0.11460725,0.1048224,-0.009784855
theleray,family,1,269,2780651,0.101999775,0.12952738,0.0275276
theleray,family,1,278,3789475,0.14813454,0.066221535,-0.08191301
theleray,family,1,299,3036723,0.10244982,0.09623958,-0.0062102377
theleray,family,1,331,2008840,0.056801368,0.13179496,0.074993595
theleray,family,1,335,1948660,0.046158213,0.11044761,0.06428939
theleray,family,1,344,1613946,0.13350224,0.040002268,-0.09349997
theleray,family,1,359,1432806,0.089500904,0.07630887,-0.013192035
theleray,family,1,369,1776999,0.090366594,0.12506416,0.03469757
theleray,family,1,378,3260467,0.110033475,0.073357224,-0.03667625
theleray,family,1,418,1748620,0.107147776,0.08077094,-0.026376836
theleray,family,1,480,1856803,0.038947023,0.11230175,0.07335473
theleray,family,1,517,2476022,0.104835704,0.10251494,-0.0023207664
theleray,family,1,537,1435234,0.11749462,0.0986035,-0.018891118
theleray,family,1,587,1495586,0.099000975,0.09820403,-0.0007969439
theleray,family,1,673,5276871,0.08781584,0.19371228,0.105896436
theleray,family,1,1305,7722857,0.087303355,0.1117396,0.024436243
theleray,family,1,1306,6075348,0.08436902,0.12581924,0.041450217
theleray,family,1,1322,3655330,0.15591653,0.11571066,-0.040205866
theleray,family,1,1358,2476313,0.08984901,0.1415976,0.05174859
theleray,family,1,1445,5880501,0.111951925,0.13483545,0.022883527
theleray,family,1,1498,1600943,0.08866241,0.0872645,-0.0013979077
theleray,family,1,1564,4066244,0.086017065,0.037764553,-0.04825251
theleray,family,1,1648,2160014,0.116357684,0.12509587,0.00873819
theleray,family,1,1659,1949600,0.12509587,0.06346108,-0.061634794
theleray,family,1,1703,5214006,0.053159177,0.14937454,0.09621537
theleray,family,1,1794,1294382,0.111999795,0.034113895,-0.077885896
theleray,family,1,1796,2194788,0.088268265,0.056992687,-0.031275578
theleray,family,1,1831,2389053,0.06542633,0.08175911,0.016332783
theleray,family,1,1843,5389149,0.0844832,0.031498335,-0.052984864
thesacconejolys,family,1,338,1886948,0.033819497,0.041189108,0.0073696114
thesacconejolys,family,1,406,2220371,0.015227315,-0.010180505,-0.025407821
thesacconejolys,family,1,576,1266322,0.16853946,0.21213083,0.043591365
thesacconejolys,family,1,704,5446788,0.07865922,0.17967933,0.10102011
thesacconejolys,family,1,705,1025599,0.087047994,0.19972543,0.11267744
thesacconejolys,family,1,707,1493632,0.08851401,0.19097015,0.102456145
thesacconejolys,family,1,869,1418302,0.1338495,0.13218704,-0.001662463
thesacconejolys,family,1,996,1483474,0.17807654,0.112277225,-0.06579931
thesacconejolys,family,1,1027,1242251,0.101130985,0.1074333,0.006302312
thesacconejolys,family,1,1063,1182578,0.12404628,0.14617556,0.022129282
thesacconejolys,family,1,1075,1691253,0.15798274,0.1601519,0.002169162
thesacconejolys,family,1,1130,2080183,0.2063196,0.18251127,-0.02380833
thesacconejolys,family,1,1162,1275938,0.08809385,0.14537093,0.057277083
thesacconejolys,family,1,1202,2388110,0.14915581,0.15892431,0.009768501
thesacconejolys,family,1,1204,980690,0.17130479,0.17086872,-0.00043606758
thesacconejolys,family,1,1205,3047193,0.13588527,0.18204913,0.046163857
thesacconejolys,family,1,1206,1794892,0.13444015,0.16070437,0.02626422
thesacconejolys,family,1,1246,1559634,0.19056214,0.12661281,-0.06394933
thesacconejolys,family,1,1279,3208465,0.13011509,0.16489372,0.034778625
thesacconejolys,family,1,1292,1273368,0.17111154,0.049516372,-0.12159517
thesacconejolys,family,1,1325,1029249,0.14167929,0.12685674,-0.014822543
thesacconejolys,family,1,1373,953802,0.10699947,0.096958324,-0.0100411475
thesacconejolys,family,1,1408,1190327,0.1034237,0.12443014,0.021006443
thesacconejolys,family,1,1432,1064056,0.07322082,0.06798324,-0.0052375793
thesacconejolys,family,1,1455,4352106,0.1799466,0.19852757,0.018580973
thesacconejolys,family,1,1460,1006411,0.12716058,0.18829267,0.06113209
thesacconejolys,family,1,1472,1103902,0.17798296,0.18289423,0.0049112737
thesacconejolys,family,1,1496,1116680,0.14288633,0.06918434,-0.073701985
thesacconejolys,family,1,1508,1717570,0.07616578,0.17052633,0.094360545
thesacconejolys,family,1,1523,1017576,0.11408967,0.19852373,0.08443406
thesacconejolys,family,1,1556,2935448,0.17075911,0.11497034,-0.05578877
thesacconejolys,family,1,1563,3347565,0.099647336,0.13758823,0.037940897
thesacconejolys,family,1,1572,983768,0.10344283,0.13452075,0.031077921
thesacconejolys,family,1,1576,1515800,0.105578795,0.14470682,0.03912802
thesacconejolys,family,1,1610,1063933,0.161554,0.09103973,-0.07051426
thesacconejolys,family,1,1611,1181685,0.11869782,0.10077983,-0.01791799
thesacconejolys,family,1,1626,1136540,0.11022594,0.069011234,-0.041214705
thesacconejolys,family,1,1636,1018359,0.07915154,0.098432794,0.019281253
thesacconejolys,family,1,1641,1185794,0.050661158,0.21831048,0.16764931
thesacconejolys,family,1,1704,1449087,0.22101693,0.2416801,0.020663172
thesacconejolys,family,1,1747,1207702,0.100824475,0.15178986,0.050965384
thesacconejolys,family,1,1776,3625997,0.07825822,0.19384614,0.11558792
thesacconejolys,family,1,1780,1087363,0.12929024,0.21228805,0.082997814
thesacconejolys,family,1,1781,1915807,0.122800924,0.1784585,0.055657573
thesacconejolys,family,1,1782,1045723,0.15403518,0.14695781,-0.007077366
thesacconejolys,family,1,1786,3459024,0.21287152,0.14920276,-0.06366876
thesacconejolys,family,1,1787,1418150,0.19384614,0.18386716,-0.00997898
thesacconejolys,family,1,1794,1332304,0.17754939,0.10856354,-0.06898585
thesacconejolys,family,1,1805,1009383,0.10856354,0.13024679,0.021683246
thesacconejolys,family,1,1875,1080906,0.09763907,0.14087445,0.043235376
thesacconejolys,family,1,1882,1038452,0.11850715,0.15687405,0.0383669
thesacconejolys,family,1,1883,1733667,0.12492023,0.16981074,0.044890516
thesacconejolys,family,1,1888,1047623,0.15635599,0.15101813,-0.005337864
thesacconejolys,family,1,2000,1341941,0.18021056,0.1651489,-0.015061662
thesacconejolys,family,1,2009,989584,0.15157482,0.1652948,0.013719976
thesacconejolys,family,1,2014,1544342,0.15614274,0.16390623,0.00776349
thesacconejolys,family,1,2026,978699,0.15560548,0.10665411,-0.048951373
thesacconejolys,family,1,2035,1013481,0.141525,0.08563522,-0.055889778
thesacconejolys,family,1,2052,1575487,0.08681223,0.1291072,0.04229498
thesacconejolys,family,1,2053,1486273,0.06401906,0.16548981,0.101470746
thesacconejolys,family,1,2054,2012372,0.04761729,0.1579091,0.11029181
thesacconejolys,family,1,2055,1248311,0.07999475,0.19008856,0.1100938
thesacconejolys,family,1,2056,1522746,0.05627954,0.18291001,0.12663047
thesacconejolys,family,1,2057,2021832,0.07465901,0.17014144,0.09548243
thesacconejolys,family,1,2058,1235524,0.092877105,0.16345212,0.070575014
thesacconejolys,family,1,2059,980754,0.10288893,0.18748157,0.08459264
thesacconejolys,family,1,2118,3221641,0.20894046,0.23153894,0.022598475
thesacconejolys,family,1,2119,5114460,0.20023628,0.25534928,0.055113003
thesacconejolys,family,1,2266,1100020,0.2621699,0.27417773,0.0120078325
thesacconejolys,family,1,2302,1093776,0.12318394,0.20678167,0.08359773
thesacconejolys,family,1,2303,937706,0.11490667,0.20981832,0.09491165
thesacconejolys,family,1,2304,2321708,0.12667948,0.21710923,0.09042975
thesacconejolys,family,1,2455,928562,0.15530357,0.105271414,-0.050032154
thesacconejolys,family,1,2484,1034173,0.18154155,0.21433774,0.03279619
thesacconejolys,family,1,2485,1153973,0.18766077,0.19497634,0.007315576
thesacconejolys,family,1,2486,1016905,0.20038648,0.20096295,0.0005764663
thesacconejolys,family,1,2665,1014229,0.18481532,0.109745525,-0.07506979
thesacconejolys,family,1,2703,1821575,0.2040197,0.2073044,0.0032847077
thesuperherobuddy,family,1,203,14278281,0.057573754,0.15939954,0.10182579
thesuperherobuddy,family,1,385,22084673,0.15877774,0.17471378,0.015936032
thesuperherobuddy,family,1,521,14738927,0.1666551,0.10724209,-0.059413
thesuperherobuddy,family,1,554,25054535,0.14494923,0.18701193,0.0420627
thesuperherobuddy,family,1,565,30227912,0.18701193,0.2021198,0.01510787
thesuperherobuddy,family,1,577,39199244,0.20371091,0.182591,-0.021119907
thesuperherobuddy,family,1,579,20760129,0.1847952,0.20583336,0.02103816
thesuperherobuddy,family,1,582,30916025,0.1898804,0.20538981,0.015509412
thesuperherobuddy,family,1,629,12945572,0.13782027,0.16969644,0.03187616
thesuperherobuddy,family,1,642,21495311,0.18451114,0.17209467,-0.012416467
thesuperherobuddy,family,1,651,46358287,0.17125812,0.20107698,0.029818863
thesuperherobuddy,family,1,678,21821489,0.16409068,0.143807,-0.020283684
thesuperherobuddy,family,1,684,13428456,0.13651481,0.20888218,0.07236737
thesuperherobuddy,family,1,698,23937996,0.22561641,0.18689969,-0.03871672
thesuperherobuddy,family,1,719,17068753,0.16938365,0.18639766,0.017014012
thesuperherobuddy,family,1,731,27543063,0.19230723,0.19116136,-0.0011458695
thesuperherobuddy,family,1,752,22378401,0.17055307,0.1979583,0.027405232
thesuperherobuddy,family,1,760,24448419,0.17627557,0.15827739,-0.017998174
thesuperherobuddy,family,1,779,17750034,0.16539264,0.21759203,0.052199394
thesuperherobuddy,family,1,821,18481965,0.14989004,0.1517723,0.00188227
thesuperherobuddy,family,1,822,31148410,0.1482697,0.14998296,0.001713261
thesuperherobuddy,family,1,935,31319898,0.18512157,0.118385926,-0.06673564
thesuperherobuddy,family,1,939,27073160,0.17711338,0.12884364,-0.04826975
thesuperherobuddy,family,1,1033,14303917,0.16338168,0.1963666,0.032984912
thesuperherobuddy,family,1,1063,18271936,0.16660368,0.15898734,-0.007616341
thesuperherobuddy,family,1,1084,23047709,0.20043008,0.1316807,-0.06874938
thesuperherobuddy,family,1,1116,19210541,0.13963416,0.111540295,-0.028093867
thesuperherobuddy,family,1,1121,14489095,0.12826735,0.16208288,0.033815533
thesuperherobuddy,family,1,1128,28620957,0.11231728,0.15383972,0.041522443
thesuperherobuddy,family,1,1163,31986244,0.17391095,0.13673612,-0.03717482
thesuperherobuddy,family,1,1215,34180956,0.17399669,0.19106278,0.017066091
thesuperherobuddy,family,1,1224,46409648,0.19199304,0.20243421,0.010441169
thesuperherobuddy,family,1,1234,60741067,0.21551561,0.16940382,-0.046111792
thesuperherobuddy,family,1,1248,17603548,0.16195588,0.16401531,0.00205943
thesuperherobuddy,family,1,1251,22189245,0.1627672,0.18137182,0.018604621
thesuperherobuddy,family,1,1259,14701613,0.16401531,0.20060062,0.036585316
thesuperherobuddy,family,1,1261,45574383,0.15659119,0.20073943,0.044148237
thesuperherobuddy,family,1,1272,16825431,0.20073943,0.1782918,-0.02244763
thesuperherobuddy,family,1,1276,14812577,0.18069813,0.18879797,0.008099839
thesuperherobuddy,family,1,1307,18448842,0.14660847,0.17060035,0.023991883
thesuperherobuddy,family,1,1316,19241287,0.18571745,0.12379201,-0.06192544
thesuperherobuddy,family,1,1329,13705165,0.12713341,0.15689379,0.029760376
thesuperherobuddy,family,1,1440,20907623,0.19007644,0.17273562,-0.017340824
thesuperherobuddy,family,1,1480,12952768,0.17830081,0.18739921,0.009098396
thesuperherobuddy,family,1,1593,13457556,0.18739314,0.13556369,-0.051829457
thesuperherobuddy,family,1,1595,18122147,0.17151506,0.15453744,-0.016977623
thesuperherobuddy,family,1,1678,18794207,0.18386045,0.16824266,-0.015617788
thesuperherobuddy,family,1,1726,21197341,0.1557035,0.18285039,0.02714689
thesuperherobuddy,family,1,1772,16131505,0.2645805,0.21469018,-0.04989031
thesuperherobuddy,family,1,1787,24325551,0.22299281,0.21231902,-0.010673791
thesuperherobuddy,family,1,1805,14641586,0.22081737,0.19704595,-0.02377142
thesuperherobuddy,family,1,1825,18094881,0.18736582,0.21785791,0.030492097
thesuperherobuddy,family,1,1855,14030412,0.21414125,0.15593709,-0.05820416
thesuperherobuddy,family,1,1944,46472414,0.1514626,0.1830671,0.0316045
thesuperherobuddy,family,1,1948,21899727,0.16176884,0.18632004,0.024551198
thesuperherobuddy,family,1,1960,14259263,0.16997936,0.17359397,0.0036146045
thesuperherobuddy,family,1,1979,19234563,0.188371,0.16913077,-0.01924023
thesuperherobuddy,family,1,2004,13543533,0.15838674,0.17039512,0.012008384
thesuperherobuddy,family,1,2099,16578508,0.14579691,0.1474209,0.0016239882
thesuperherobuddy,family,1,2129,53802028,0.13274208,0.109119914,-0.023622163
thesuperherobuddy,family,1,2198,13562592,0.124419615,0.16050747,0.036087856
thesuperherobuddy,family,1,2205,15332912,0.13150762,0.16676141,0.035253793
thesuperherobuddy,family,1,2240,91223670,0.1431417,0.14104173,-0.002099976
thesuperherobuddy,family,1,2246,18778823,0.15728226,0.14424814,-0.01303412
thesuperherobuddy,family,1,2250,20263033,0.14173767,0.124195896,-0.017541774
thesuperherobuddy,family,1,2280,15964446,0.20156816,0.15781333,-0.04375483
thesuperherobuddy,family,1,2287,20143725,0.15789714,0.17818867,0.020291522
thesuperherobuddy,family,1,2289,14202337,0.1564713,0.17552234,0.019051045
thesuperherobuddy,family,1,2298,14084446,0.17818867,0.08901745,-0.089171216
thesuperherobuddy,family,1,2304,67404299,0.13253586,0.12725736,-0.005278498
thesuperherobuddy,family,1,2305,77312836,0.13821968,0.13798417,-0.00023551285
thesuperherobuddy,family,1,2316,58198300,0.13798417,0.11714415,-0.020840019
thesuperherobuddy,family,1,2333,28215123,0.12686056,0.103155755,-0.023704804
thesuperherobuddy,family,1,2348,19056275,0.11600922,0.13938418,0.02337496
thesuperherobuddy,family,1,2378,13868276,0.16144803,0.10281326,-0.058634773
thesuperherobuddy,family,1,2412,18182838,0.070069686,0.14331797,0.07324828
thesuperherobuddy,family,1,2445,13575691,0.13459006,0.11509681,-0.019493252
thesuperherobuddy,family,1,2453,14191634,0.11380611,0.11275065,-0.0010554641
thesuperherobuddy,family,1,2454,36852179,0.11652465,0.11282432,-0.0037003309
thesuperherobuddy,family,1,2455,18959574,0.116178535,0.12987801,0.013699479
thesuperherobuddy,family,1,2460,22525381,0.11881451,0.12763324,0.008818731
thesuperherobuddy,family,1,2472,27720061,0.11626269,0.13817596,0.021913275
thesuperherobuddy,family,1,2475,18965052,0.12850025,0.11610488,-0.0123953745
thesuperherobuddy,family,1,2494,12963900,0.1627966,0.12600829,-0.036788315
thesuperherobuddy,family,1,2501,13154425,0.13895163,0.13390431,-0.0050473213
thesuperherobuddy,family,1,2536,29643708,0.16176757,0.16628595,0.004518375
thesuperherobuddy,family,1,2539,14193308,0.15429477,0.17585728,0.021562502
thesuperherobuddy,family,1,2544,23140949,0.15940478,0.1831236,0.023718819
thesuperherobuddy,family,1,2563,21775369,0.19104545,0.12678048,-0.06426497
thesuperherobuddy,family,1,2572,34126995,0.1418246,0.15997167,0.018147066
thesuperherobuddy,family,1,2613,50061910,0.14393254,0.1945569,0.05062437
