channel,category,is_family,viral_idx,viral_views,viral_exploit_score,pre_mean,post_mean,drift_change
smartereveryday,adult,0,367,25203317,0.09367875,0.04117252,0.026670145,-0.014502374
sonnysidevlog,adult,0,132,18045770,-0.10974651,-0.06017039,-0.05739366,0.0027767308
sonnysidevlog,adult,0,162,13910778,-0.10045682,-0.016410759,-0.055192135,-0.038781375
sonnysidevlog,adult,0,163,13271955,-0.07224128,-0.023459613,-0.06412463,-0.040665016
sonnysidevlog,adult,0,184,14809341,0.024610464,-0.0802584,-0.07304902,0.007209383
sonnysidevlog,adult,0,201,18962640,0.020258244,-0.071928106,-0.031185566,0.04074254
sonnysidevlog,adult,0,208,13435892,-0.021886893,-0.060093846,-0.021106314,0.038987532
sonnysidevlog,adult,0,226,12854204,-0.04784271,-0.018191744,-0.022224009,-0.0040322654
sonnysidevlog,adult,0,228,29661662,0.12764676,-0.020647166,-0.018423196,0.0022239704
sonnysidevlog,adult,0,235,22589616,-0.08940029,-0.0025725449,-0.008068592,-0.0054960474
sonnysidevlog,adult,0,239,15798027,-0.06835446,-0.019124437,-0.0037341726,0.015390265
sonnysidevlog,adult,0,242,18364534,-0.013501268,-0.022224009,-0.01653443,0.005689578
sonnysidevlog,adult,0,244,12974292,0.04865474,-0.018423196,-0.017957171,0.0004660245
sonnysidevlog,adult,0,251,13778441,-0.03074152,-0.008068592,-0.025400478,-0.017331887
sonnysidevlog,adult,0,255,17670226,-0.11638047,-0.0037341726,-0.014016508,-0.010282336
sonnysidevlog,adult,0,258,17029382,0.0032253582,-0.01653443,0.011198426,0.027732857
sonnysidevlog,adult,0,263,19365371,-0.00385236,-0.028283477,0.008536231,0.036819708
sonnysidevlog,adult,0,275,12325942,0.025460767,0.0059651034,-0.03149499,-0.037460092
sonnysidevlog,adult,0,278,11901453,0.020659883,0.006902081,-0.031731542,-0.038633622
sonnysidevlog,adult,0,279,16698897,-0.06988761,0.008536231,-0.031039298,-0.03957553
sonnysidevlog,adult,0,280,27123246,-0.06661977,0.0068424423,-0.026559781,-0.033402223
sonnysidevlog,adult,0,284,17628749,0.12962987,-0.0021012395,-0.034106735,-0.032005496
sonnysidevlog,adult,0,298,11884065,-0.039637767,-0.028559625,0.015483649,0.044043273
sonnysidevlog,adult,0,335,19300711,-0.037704095,-0.02414984,0.0024579663,0.026607808
sonnysidevlog,adult,0,339,13731246,0.09389274,-0.01817406,-0.0019517083,0.016222352
sonnysidevlog,adult,0,343,23590828,0.03537441,-0.01602595,0.0043012337,0.020327182
sonnysidevlog,adult,0,345,13529958,-0.029895611,-0.02145032,0.016783714,0.038234033
sonnysidevlog,adult,0,364,20209404,0.018961849,0.008145008,0.014555302,0.006410294
sonnysidevlog,adult,0,382,15174645,0.024279594,0.008084735,-0.01683538,-0.024920115
sonnysidevlog,adult,0,391,11797273,-0.0945186,-0.0102974335,0.052194346,0.06249178
sonnysidevlog,adult,0,395,12381706,-0.09523721,-0.013243218,0.05233827,0.065581486
sonnysidevlog,adult,0,406,17142630,0.07145464,0.041129462,0.002721236,-0.038408227
sonnysidevlog,adult,0,425,13568552,-0.01766209,-0.009736892,0.007961045,0.017697938
sonnysidevlog,adult,0,439,13972702,-0.04707151,0.0077102534,0.01041023,0.0026999763
sonnysidevlog,adult,0,441,14777722,-0.07566107,0.007961045,0.010836452,0.0028754072
sonnysidevlog,adult,0,462,12720565,-0.04024742,0.004785691,0.03399718,0.029211491
sonnysidevlog,adult,0,472,37014231,0.0056376867,0.030331625,-0.0025732652,-0.03290489
sonnysidevlog,adult,0,484,17586177,-0.11453585,0.022869607,0.00013064692,-0.02273896
sonnysidevlog,adult,0,487,12343943,-0.04221403,0.00061685033,0.014249831,0.013632981
sonnysidevlog,adult,0,489,19132552,-0.057670265,0.007819513,0.012552515,0.004733002
sonnysidevlog,adult,0,492,16879269,0.022771485,0.008444309,0.007995512,-0.0004487969
sonnysidevlog,adult,0,498,12139857,-0.10937561,0.004024996,0.026536558,0.022511562
sonnysidevlog,adult,0,513,12159262,0.03837255,0.016686682,0.026126774,0.009440092
sonnysidevlog,adult,0,525,13276395,0.079320766,0.028720263,0.008103383,-0.020616882
sonnysidevlog,adult,0,528,12633551,0.04580619,0.025631197,0.0007465243,-0.024884673
sonnysidevlog,adult,0,533,16455845,0.034409888,0.03036808,-0.009391297,-0.039759375
sonnysidevlog,adult,0,547,18273277,-0.06421918,-0.004758752,0.035301138,0.04005989
sonnysidevlog,adult,0,565,13284364,-0.009445004,0.023543268,0.0021462888,-0.02139698
sonnysidevlog,adult,0,567,15945966,0.008863747,0.015855143,0.0015713336,-0.014283809
sonnysidevlog,adult,0,573,12330358,0.031377062,-0.0064432817,0.026108524,0.032551806
tannerites,family,1,656,39942736,0.25860757,0.09846179,0.10829664,0.009834848
tannerites,family,1,786,32996492,0.086102374,0.03122922,0.07236579,0.04113657
tannerites,family,1,792,53213370,-0.040056996,0.06374791,0.07229982,0.0085519105
tannerites,family,1,849,37418763,-0.02940249,0.057916865,0.06450036,0.006583497
tannerites,family,1,877,48646627,0.21385287,0.09789167,0.105081476,0.007189803
tannerites,family,1,910,82521820,0.024504144,0.066154055,0.082950436,0.01679638
tannerites,family,1,913,43278745,0.094561085,0.073714115,0.06078931,-0.012924805
tannerites,family,1,914,32017378,0.2979105,0.0694023,0.03925717,-0.030145131
tannerites,family,1,915,53388090,-0.019263726,0.07521486,0.045170665,-0.030044198
tannerites,family,1,922,67322353,0.0354558,0.07556583,0.0653752,-0.0101906285
tannerites,family,1,925,93334052,0.07639545,0.07949102,0.0716332,-0.007857822
tannerites,family,1,932,47877006,0.124011226,0.044075437,0.11411471,0.07003927
tannerites,family,1,939,46145821,0.30336428,0.053267885,0.12640892,0.07314104
tannerites,family,1,940,57699804,0.16417383,0.0657813,0.12110962,0.055328317
tannerites,family,1,941,71355098,0.1891051,0.0716332,0.117501944,0.045868747
tannerites,family,1,943,87542262,0.17524473,0.08515843,0.111323595,0.026165165
tannerites,family,1,946,35354675,0.084757164,0.12299076,0.102878995,-0.020111762
tannerites,family,1,951,32399390,0.06617863,0.1334738,0.092442125,-0.041031674
tannerites,family,1,954,39457332,0.012442018,0.14580373,0.08055178,-0.065251954
tannerites,family,1,956,39357195,0.13499004,0.12110962,0.07606178,-0.045047842
tannerites,family,1,958,295982572,0.13646185,0.113909125,0.088897675,-0.02501145
tannerites,family,1,962,34707889,0.09838742,0.102878995,0.094106786,-0.008772209
tannerites,family,1,966,50771198,-0.031850748,0.09897741,0.111268826,0.0122914165
tannerites,family,1,973,131442553,0.23094302,0.08259893,0.13883251,0.056233577
tannerites,family,1,979,35703467,0.004306202,0.113526024,0.10081709,-0.012708932
tannerites,family,1,988,38992157,0.28624654,0.13514562,0.0857245,-0.049421117
tannerites,family,1,994,33947754,0.0918493,0.09498089,0.08256865,-0.012412235
tannerites,family,1,995,83143197,0.28079978,0.10081709,0.076457545,-0.024359547
tannerites,family,1,996,48480792,0.067179166,0.12588714,0.07469784,-0.051189303
tannerites,family,1,998,88663806,0.116029434,0.10750761,0.07566651,-0.0318411
tannerites,family,1,1019,32389180,0.3052682,0.074502796,0.16440503,0.08990224
tannerites,family,1,1024,37177107,0.10662115,0.114183664,0.15809748,0.04391381
tannerites,family,1,1033,38046991,0.14291954,0.16378774,0.11750401,-0.04628373
tannerites,family,1,1036,45127842,0.20980893,0.15192506,0.11871518,-0.033209875
tannerites,family,1,1040,46930480,0.09579276,0.15809748,0.10803249,-0.05006499
tannerites,family,1,1057,36540695,0.1588284,0.09790867,0.09116925,-0.006739415
tannerites,family,1,1067,38946896,0.17896974,0.076174006,0.09046426,0.014290251
tannerites,family,1,1071,40143181,-0.06983108,0.09660704,0.09874574,0.002138704
tannerites,family,1,1107,67175147,0.028231665,0.06648078,0.08893879,0.02245801
tannerites,family,1,1127,46233153,0.10407439,0.07788138,0.1469309,0.06904952
tannerites,family,1,1128,33109937,0.23479351,0.077555045,0.1367697,0.05921465
tannerites,family,1,1131,63468361,0.12255189,0.10319494,0.12073629,0.017541356
tannerites,family,1,1132,35310582,0.021709606,0.100759275,0.12987326,0.029113986
tannerites,family,1,1136,33778671,0.12005799,0.0985237,0.1058736,0.007349901
tannerites,family,1,1152,64713388,0.09592498,0.1058736,0.12863258,0.022758976
tannerites,family,1,1228,48020909,0.1702925,0.120588735,0.11245729,-0.008131444
tannerites,family,1,1260,39838694,0.19992664,0.13901854,0.15564518,0.016626641
tannerites,family,1,1322,46596532,0.19971158,0.1386538,0.10904289,-0.02961091
theleray,family,1,30,1330418,0.22022633,0.0008608495,0.023581203,0.022720354
theleray,family,1,50,2123678,0.13596424,0.025841538,0.036779318,0.01093778
theleray,family,1,88,6469147,0.10690117,0.07612605,0.02319246,-0.05293359
theleray,family,1,106,1480938,0.11084666,0.027988454,0.031448476,0.0034600217
theleray,family,1,156,1391243,-0.033298153,0.0031251223,0.02539046,0.022265337
theleray,family,1,193,2730533,0.20355062,0.029379975,0.016388047,-0.012991928
theleray,family,1,200,2417501,0.07940816,0.053099785,0.002464493,-0.050635293
theleray,family,1,231,1427358,0.16573267,0.050500657,0.042980596,-0.007520061
theleray,family,1,238,4238819,0.22044295,0.023395982,0.015201634,-0.008194348
theleray,family,1,247,2315728,0.014646044,0.042980596,0.0074503887,-0.03553021
theleray,family,1,269,2780651,0.13416037,0.037266932,0.037283324,1.6391277e-05
theleray,family,1,278,3789475,0.18114609,0.055580463,-0.0068213535,-0.062401816
theleray,family,1,299,3036723,-0.049004633,-0.0073713353,-0.03057741,-0.023206074
theleray,family,1,331,2008840,0.00939679,-0.02238003,0.0013707771,0.023750806
theleray,family,1,335,1948660,0.014081036,-0.023777504,-0.0057320176,0.018045485
theleray,family,1,344,1613946,-0.030110398,0.0064946325,-0.020782579,-0.02727721
theleray,family,1,359,1432806,0.22772948,-0.037971903,-0.01458452,0.023387384
theleray,family,1,369,1776999,0.06648264,-0.019796701,-0.0054471255,0.014349576
theleray,family,1,378,3260467,-0.08158778,-0.0054118712,0.009405362,0.014817234
theleray,family,1,418,1748620,0.061361853,0.048103996,-0.0058110384,-0.053915035
theleray,family,1,480,1856803,-0.046557598,-0.029177006,-0.0020559677,0.02712104
theleray,family,1,517,2476022,0.094901055,0.030745752,-0.030255944,-0.061001696
theleray,family,1,537,1435234,-0.0069960095,-0.024889119,0.004419831,0.02930895
theleray,family,1,587,1495586,0.079627894,0.037885606,0.009362308,-0.028523298
theleray,family,1,673,5276871,0.08357257,-0.01880747,0.07584997,0.09465744
theleray,family,1,1305,7722857,0.011945773,0.0334577,0.066072434,0.032614734
theleray,family,1,1306,6075348,0.08607106,0.029038297,0.060449302,0.031411007
theleray,family,1,1322,3655330,0.21279013,0.060449302,0.05980758,-0.00064172223
theleray,family,1,1358,2476313,0.10460245,0.10422898,0.06504576,-0.03918322
theleray,family,1,1445,5880501,0.04481511,-0.020996233,0.033424772,0.054421008
theleray,family,1,1498,1600943,0.18876639,0.0074228547,0.025799949,0.018377094
theleray,family,1,1564,4066244,0.02172016,-0.02695508,0.017117763,0.044072844
theleray,family,1,1648,2160014,0.16040416,0.04485615,0.07377689,0.028920744
theleray,family,1,1659,1949600,0.07799388,0.08494942,0.048066277,-0.03688314
theleray,family,1,1703,5214006,0.04437624,0.044070777,0.045454483,0.0013837069
theleray,family,1,1794,1294382,0.00016825646,0.012237618,-0.028021356,-0.040258974
theleray,family,1,1796,2194788,0.053907756,0.008477823,-0.00717442,-0.015652243
theleray,family,1,1831,2389053,0.04639495,0.008409563,0.034758467,0.026348904
theleray,family,1,1843,5389149,0.27734143,0.039090432,0.055402476,0.016312044
thesacconejolys,family,1,338,1886948,0.010608882,0.027489018,0.043127917,0.015638899
thesacconejolys,family,1,406,2220371,-0.19427302,0.0103218965,0.03581429,0.025492392
thesacconejolys,family,1,576,1266322,0.1137327,0.1017082,0.13813764,0.036429435
thesacconejolys,family,1,704,5446788,0.10669486,0.06340657,0.10389675,0.04049018
thesacconejolys,family,1,705,1025599,-0.19334167,0.06315342,0.11924437,0.056090944
thesacconejolys,family,1,707,1493632,-0.043860607,0.029771464,0.14116904,0.11139758
thesacconejolys,family,1,869,1418302,0.21784031,0.10258337,0.13270348,0.030120112
thesacconejolys,family,1,996,1483474,0.03659267,0.11934991,0.10242548,-0.016924433
thesacconejolys,family,1,1027,1242251,0.24792412,0.09109847,0.08538692,-0.0057115555
thesacconejolys,family,1,1063,1182578,0.07830326,0.07436683,0.08450289,0.01013606
thesacconejolys,family,1,1075,1691253,-0.07081394,0.089050695,0.115037106,0.02598641
thesacconejolys,family,1,1130,2080183,0.13350198,0.17724997,0.13164084,-0.04560913
thesacconejolys,family,1,1162,1275938,0.19821493,0.08921235,0.115479544,0.026267193
thesacconejolys,family,1,1202,2388110,0.2452017,0.1293475,0.09748007,-0.03186743
thesacconejolys,family,1,1204,980690,0.075929716,0.13673009,0.08563525,-0.051094837
thesacconejolys,family,1,1205,3047193,0.10924989,0.13223395,0.09101408,-0.041219868
thesacconejolys,family,1,1206,1794892,0.1417499,0.12241355,0.08544946,-0.036964096
thesacconejolys,family,1,1246,1559634,-0.029619306,0.084154315,0.14327155,0.059117235
thesacconejolys,family,1,1279,3208465,0.271369,0.10745247,0.0890969,-0.01835557
thesacconejolys,family,1,1292,1273368,0.1867578,0.110786356,0.03452563,-0.07626073
thesacconejolys,family,1,1325,1029249,0.0063326545,0.0886046,0.08709081,-0.0015137866
thesacconejolys,family,1,1373,953802,-0.010292403,0.06096007,0.100611925,0.039651856
thesacconejolys,family,1,1408,1190327,-0.079003856,0.05463588,0.091736026,0.037100147
thesacconejolys,family,1,1432,1064056,-0.012869926,0.07434805,0.032579675,-0.041768372
thesacconejolys,family,1,1455,4352106,0.005916165,0.051407933,0.10717062,0.055762686
thesacconejolys,family,1,1460,1006411,-0.026173098,0.07859352,0.08557211,0.0069785863
thesacconejolys,family,1,1472,1103902,-0.05808316,0.086740695,0.06559599,-0.021144703
thesacconejolys,family,1,1496,1116680,-0.012711095,0.06627484,0.048132017,-0.01814282
thesacconejolys,family,1,1508,1717570,-0.0029303525,0.029539894,0.09171226,0.062172364
thesacconejolys,family,1,1523,1017576,0.14105736,0.08211308,0.12408234,0.041969262
thesacconejolys,family,1,1556,2935448,0.0671988,0.059634045,0.03768754,-0.021946505
thesacconejolys,family,1,1563,3347565,0.035031468,0.051235214,0.08696459,0.03572938
thesacconejolys,family,1,1572,983768,0.20820054,0.03768754,0.08808497,0.050397433
thesacconejolys,family,1,1576,1515800,0.10876466,0.052926503,0.08480455,0.031878047
thesacconejolys,family,1,1610,1063933,0.0063326545,0.0631936,0.01978997,-0.043403625
thesacconejolys,family,1,1611,1181685,-0.022657424,0.06531069,0.027255088,-0.0380556
thesacconejolys,family,1,1626,1136540,0.089319356,0.01978997,0.02088557,0.0010956004
thesacconejolys,family,1,1636,1018359,0.050511066,0.020097913,0.11350097,0.093403056
thesacconejolys,family,1,1641,1185794,0.13451588,0.017872471,0.12608072,0.108208254
thesacconejolys,family,1,1704,1449087,0.040736705,0.121354334,0.15283208,0.031477742
thesacconejolys,family,1,1747,1207702,0.102889344,0.09354489,0.114719234,0.021174341
thesacconejolys,family,1,1776,3625997,0.10903831,0.046585463,0.0954926,0.04890714
thesacconejolys,family,1,1780,1087363,-0.051595975,0.019107856,0.13176288,0.11265502
thesacconejolys,family,1,1781,1915807,0.285443,0.019354394,0.10730786,0.08795346
thesacconejolys,family,1,1782,1045723,0.18734124,0.033208933,0.10959342,0.076384485
thesacconejolys,family,1,1786,3459024,0.11716578,0.09091087,0.10025249,0.00934162
thesacconejolys,family,1,1787,1418150,0.044868127,0.100482255,0.09844857,-0.0020336881
thesacconejolys,family,1,1794,1332304,0.24442658,0.10785092,0.07994251,-0.027908407
thesacconejolys,family,1,1805,1009383,0.10019818,0.09081261,0.11752556,0.026712954
thesacconejolys,family,1,1875,1080906,0.10372226,0.10682729,0.10790705,0.0010797605
thesacconejolys,family,1,1882,1038452,0.04205686,0.08388674,0.1158483,0.03196156
thesacconejolys,family,1,1883,1733667,0.077471,0.078603916,0.117363445,0.03875953
thesacconejolys,family,1,1888,1047623,0.05455792,0.089751706,0.111788444,0.022036739
thesacconejolys,family,1,2000,1341941,0.032561213,0.120880745,0.0763769,-0.044503845
thesacconejolys,family,1,2009,989584,-0.1821543,0.13604988,0.097813345,-0.038236536
thesacconejolys,family,1,2014,1544342,0.041504525,0.06756406,0.11297836,0.0454143
thesacconejolys,family,1,2026,978699,0.055714905,0.10531611,0.08943456,-0.015881553
thesacconejolys,family,1,2035,1013481,0.079918936,0.1085114,0.055638008,-0.052873395
thesacconejolys,family,1,2052,1575487,0.058596358,0.05668812,0.085351594,0.028663475
thesacconejolys,family,1,2053,1486273,0.054580502,0.05766166,0.086916,0.02925434
thesacconejolys,family,1,2054,2012372,0.051789016,0.05632774,0.08393168,0.027603935
thesacconejolys,family,1,2055,1248311,-0.0632786,0.049767327,0.09382291,0.044055585
thesacconejolys,family,1,2056,1522746,0.1712069,0.04117354,0.08212757,0.04095403
thesacconejolys,family,1,2057,2021832,0.00312577,0.05620239,0.09447113,0.038268737
thesacconejolys,family,1,2058,1235524,0.11808497,0.042083874,0.08768426,0.045600384
thesacconejolys,family,1,2059,980754,0.014122984,0.044368338,0.09466443,0.050296094
thesacconejolys,family,1,2118,3221641,0.0045878906,0.118669845,0.08933626,-0.029333584
thesacconejolys,family,1,2119,5114460,-0.077078626,0.1182268,0.10557829,-0.012648508
thesacconejolys,family,1,2266,1100020,-0.08255131,0.17046651,0.16964608,-0.00082042813
thesacconejolys,family,1,2302,1093776,0.12870944,0.08044937,0.14313608,0.06268671
thesacconejolys,family,1,2303,937706,0.13764066,0.08176729,0.14466532,0.062898025
thesacconejolys,family,1,2304,2321708,0.11549646,0.08914869,0.15744714,0.06829845
thesacconejolys,family,1,2455,928562,-0.09839384,0.106786504,0.026830979,-0.079955526
thesacconejolys,family,1,2484,1034173,0.08668409,0.122849464,0.08638062,-0.03646884
thesacconejolys,family,1,2485,1153973,0.1417499,0.1256586,0.085997716,-0.039660886
thesacconejolys,family,1,2486,1016905,0.14424375,0.1316785,0.08577451,-0.045903996
thesacconejolys,family,1,2665,1014229,0.13581353,0.06815729,-0.007840578,-0.075997874
thesacconejolys,family,1,2703,1821575,0.10656892,0.109013416,0.09657327,-0.012440145
thesuperherobuddy,family,1,203,14278281,0.1582163,0.0214221,0.08244522,0.06102312
thesuperherobuddy,family,1,385,22084673,0.007631831,0.045388397,0.11651705,0.07112865
thesuperherobuddy,family,1,521,14738927,0.1977876,0.102437496,0.094762355,-0.007675141
thesuperherobuddy,family,1,554,25054535,0.14637557,0.103084885,0.11500121,0.0119163245
thesuperherobuddy,family,1,565,30227912,-0.037365127,0.12000966,0.12782568,0.007816017
thesuperherobuddy,family,1,577,39199244,0.08314918,0.13015604,0.1300975,-5.8546662e-05
thesuperherobuddy,family,1,579,20760129,0.09363411,0.12062359,0.12496316,0.0043395683
thesuperherobuddy,family,1,582,30916025,0.08112441,0.12401608,0.121048875,-0.0029672012
thesuperherobuddy,family,1,629,12945572,0.07338926,0.08632289,0.11263535,0.026312463
thesuperherobuddy,family,1,642,21495311,0.09642966,0.10701936,0.10488713,-0.0021322295
thesuperherobuddy,family,1,651,46358287,0.07571033,0.11098073,0.099502206,-0.011478521
thesuperherobuddy,family,1,678,21821489,0.060574364,0.075245194,0.09688247,0.021637276
thesuperherobuddy,family,1,684,13428456,0.052889943,0.063262515,0.13422908,0.070966564
thesuperherobuddy,family,1,698,23937996,0.066704884,0.12766883,0.13062955,0.0029607266
thesuperherobuddy,family,1,719,17068753,0.06727946,0.11733092,0.10796504,-0.009365886
thesuperherobuddy,family,1,731,27543063,0.03654816,0.11505098,0.11741706,0.0023660809
thesuperherobuddy,family,1,752,22378401,0.083700985,0.12601034,0.09972347,-0.02628687
thesuperherobuddy,family,1,760,24448419,0.013883725,0.10048824,0.10668559,0.0061973557
thesuperherobuddy,family,1,779,17750034,0.03295268,0.09680169,0.11669661,0.01989492
thesuperherobuddy,family,1,821,18481965,0.012860376,0.0845467,0.09088634,0.0063396394
thesuperherobuddy,family,1,822,31148410,0.1451841,0.08056613,0.08345067,0.002884537
thesuperherobuddy,family,1,935,31319898,0.11160224,0.09482016,0.07537517,-0.019444987
thesuperherobuddy,family,1,939,27073160,0.011364188,0.08823349,0.09051478,0.0022812858
thesuperherobuddy,family,1,1033,14303917,0.05794638,0.10062798,0.112472676,0.011844695
thesuperherobuddy,family,1,1063,18271936,0.05262401,0.08655662,0.0981315,0.011574879
thesuperherobuddy,family,1,1084,23047709,0.088380456,0.11098216,0.07231894,-0.038663216
thesuperherobuddy,family,1,1116,19210541,0.0881591,0.083054,0.052857194,-0.030196805
thesuperherobuddy,family,1,1121,14489095,-0.00029341504,0.06687262,0.05880719,-0.008065429
thesuperherobuddy,family,1,1128,28620957,-0.023389895,0.028389866,0.08797644,0.059586577
thesuperherobuddy,family,1,1163,31986244,0.03459276,0.08482096,0.049700793,-0.03512017
thesuperherobuddy,family,1,1215,34180956,-0.058117364,0.11264942,0.15197796,0.039328538
thesuperherobuddy,family,1,1224,46409648,0.108692996,0.12606625,0.13422616,0.008159906
thesuperherobuddy,family,1,1234,60741067,0.024208795,0.1613056,0.07270193,-0.088603675
thesuperherobuddy,family,1,1248,17603548,0.061276693,0.07512973,0.112546176,0.037416443
thesuperherobuddy,family,1,1251,22189245,-0.010579284,0.07741746,0.10584911,0.028431647
thesuperherobuddy,family,1,1259,14701613,0.07967264,0.097676046,0.116614915,0.01893887
thesuperherobuddy,family,1,1261,45574383,0.1295974,0.090828195,0.12338142,0.032553226
thesuperherobuddy,family,1,1272,16825431,0.033593386,0.1209824,0.14398494,0.023002543
thesuperherobuddy,family,1,1276,14812577,0.113926545,0.12442615,0.14298041,0.018554263
thesuperherobuddy,family,1,1307,18448842,0.033406522,0.08500443,0.109769836,0.02476541
thesuperherobuddy,family,1,1316,19241287,0.17261928,0.107625395,0.07082256,-0.036802836
thesuperherobuddy,family,1,1329,13705165,0.0897916,0.08971024,0.059918355,-0.029791888
thesuperherobuddy,family,1,1440,20907623,0.11338879,0.092093736,0.11592678,0.023833044
thesuperherobuddy,family,1,1480,12952768,0.06648833,0.10253528,0.1086867,0.006151423
thesuperherobuddy,family,1,1593,13457556,0.05349602,0.10825494,0.08236616,-0.025888778
thesuperherobuddy,family,1,1595,18122147,-0.007021174,0.09631114,0.08182021,-0.014490925
thesuperherobuddy,family,1,1678,18794207,0.01851012,0.10798428,0.1082974,0.0003131181
thesuperherobuddy,family,1,1726,21197341,0.07686457,0.0837752,0.10929296,0.025517762
thesuperherobuddy,family,1,1772,16131505,0.001076648,0.11482516,0.08812925,-0.026695907
thesuperherobuddy,family,1,1787,24325551,0.06663977,0.08375837,0.08732321,0.003564842
thesuperherobuddy,family,1,1805,14641586,0.019676266,0.080880776,0.10353624,0.022655465
thesuperherobuddy,family,1,1825,18094881,0.053001627,0.110191695,0.12791769,0.017725997
thesuperherobuddy,family,1,1855,14030412,-0.025944036,0.13872594,0.08778026,-0.050945677
thesuperherobuddy,family,1,1944,46472414,0.022536255,0.10462436,0.095520616,-0.009103745
thesuperherobuddy,family,1,1948,21899727,-0.02218629,0.09674083,0.107980594,0.011239767
thesuperherobuddy,family,1,1960,14259263,0.08197471,0.095520616,0.12625541,0.030734792
thesuperherobuddy,family,1,1979,19234563,0.14288992,0.11872966,0.09921769,-0.019511968
thesuperherobuddy,family,1,2004,13543533,0.13416487,0.10149622,0.051193673,-0.050302546
thesuperherobuddy,family,1,2099,16578508,0.023368414,0.0982603,0.08937652,-0.008883782
thesuperherobuddy,family,1,2129,53802028,-0.0038645975,0.079458974,0.072600745,-0.0068582296
thesuperherobuddy,family,1,2198,13562592,0.16959836,0.07369492,0.12286114,0.049166217
thesuperherobuddy,family,1,2205,15332912,0.08032996,0.10692735,0.118777305,0.011849955
thesuperherobuddy,family,1,2240,91223670,0.13912441,0.07697764,0.08976642,0.01278878
thesuperherobuddy,family,1,2246,18778823,0.07504387,0.090037726,0.075249724,-0.014788002
thesuperherobuddy,family,1,2250,20263033,0.11039372,0.109413534,0.06137662,-0.048036914
thesuperherobuddy,family,1,2280,15964446,0.17292151,0.120500036,0.11498496,-0.005515076
thesuperherobuddy,family,1,2287,20143725,0.11787855,0.12141546,0.107401505,-0.0140139535
thesuperherobuddy,family,1,2289,14202337,0.07189583,0.12075865,0.099703856,-0.021054797
thesuperherobuddy,family,1,2298,14084446,0.06675261,0.1309409,0.06951712,-0.06142378
thesuperherobuddy,family,1,2304,67404299,0.1832709,0.09227886,0.083969526,-0.0083093345
thesuperherobuddy,family,1,2305,77312836,0.031637397,0.099703856,0.08479667,-0.014907189
thesuperherobuddy,family,1,2316,58198300,0.14084029,0.069143794,0.07947194,0.010328144
thesuperherobuddy,family,1,2333,28215123,0.030398171,0.075923376,0.049066734,-0.026856642
thesuperherobuddy,family,1,2348,19056275,-0.019947756,0.052423134,0.09084664,0.03842351
thesuperherobuddy,family,1,2378,13868276,0.098067075,0.09722636,0.08154323,-0.01568313
thesuperherobuddy,family,1,2412,18182838,0.10141569,0.027029658,0.086075775,0.05904612
thesuperherobuddy,family,1,2445,13575691,0.03117354,0.09758753,0.089256935,-0.0083305985
thesuperherobuddy,family,1,2453,14191634,0.12772357,0.0840819,0.10056155,0.016479649
thesuperherobuddy,family,1,2454,36852179,0.11494318,0.08286188,0.095504835,0.012642957
thesuperherobuddy,family,1,2455,18959574,0.05747821,0.08625952,0.09662391,0.010364391
thesuperherobuddy,family,1,2460,22525381,0.2193798,0.076709844,0.09385213,0.017142288
thesuperherobuddy,family,1,2472,27720061,0.10679132,0.088451415,0.097707726,0.009256311
thesuperherobuddy,family,1,2475,18965052,0.08151377,0.10304319,0.10398591,0.00094272196
thesuperherobuddy,family,1,2494,12963900,0.17171967,0.111767806,0.09751526,-0.014252543
thesuperherobuddy,family,1,2501,13154425,0.13609038,0.12005385,0.1100337,-0.010020152
thesuperherobuddy,family,1,2536,29643708,0.13819778,0.10897884,0.11320333,0.004224494
thesuperherobuddy,family,1,2539,14193308,0.17534615,0.11115643,0.115844764,0.0046883374
thesuperherobuddy,family,1,2544,23140949,0.16806549,0.1031969,0.13438074,0.031183846
thesuperherobuddy,family,1,2563,21775369,0.14496195,0.13602443,0.08941956,-0.04660487
thesuperherobuddy,family,1,2572,34126995,0.083490774,0.1071864,0.09884851,-0.008337893
thesuperherobuddy,family,1,2613,50061910,0.008092286,0.08822365,0.11930153,0.031077877
thesuperherobuddy,family,1,2680,13629710,0.12039255,0.10141632,0.09055724,-0.01085908
thesuperherobuddy,family,1,2696,39881928,0.053568527,0.09055724,0.10511391,0.014556669
thesuperherobuddy,family,1,2703,24991835,0.022432394,0.12357984,0.09678199,-0.026797846
thesuperherobuddy,family,1,2723,24062213,0.09885342,0.08167391,0.11986312,0.03818921
thesuperherobuddy,family,1,2765,43349078,0.17441456,0.11386564,0.10418664,-0.009678997
thesuperherobuddy,family,1,2768,32894451,0.14276922,0.13581055,0.0919821,-0.043828458
thesuperherobuddy,family,1,2773,24776219,0.08156312,0.12746267,0.09149379,-0.035968877
thesuperherobuddy,family,1,2880,32913839,0.07900689,0.12542668,0.103841774,-0.021584906
thesuperherobuddy,family,1,2890,34321666,0.19045031,0.097747736,0.10546739,0.007719651
thesuperherobuddy,family,1,2902,40262111,0.113886096,0.123267055,0.07872847,-0.044538587
thesuperherobuddy,family,1,2907,17701326,0.082441695,0.09380894,0.09775684,0.0039478987
thesuperherobuddy,family,1,2962,13099024,-0.038483247,0.13105707,0.058686055,-0.07237101
thesuperherobuddy,family,1,3510,136042305,0.04074078,0.08992089,0.05475274,-0.035168152
