channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title,num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay
UCk8GzjMOrta8yxDcKfylJYw,HVnNNjNfVb8,Robo Pets vs. Real Pets! Kids Want a Pet,2 months ago,1599,5773156.0,False,,False,False,2,0.0862890625,False,194.9061328125,188.9384418402778,63.79599828791224,156.0621509744481,0.1029470486111111,0.06966688368055556,0.12109917534722223,False
UCk8GzjMOrta8yxDcKfylJYw,u6Ype20iN2k,Kids in a Cardboard World - Best Cardboard Adventures  for kids,3 months ago,1948,2478571.0,False,,False,False,1,0.05251736111111111,True,193.1324826388889,150.60395941840278,61.179587958438724,108.51405200862536,0.046303168402777775,0.024338107638888887,0.03818359375,False
UCk8GzjMOrta8yxDcKfylJYw,y0PP39nXP8E,Kids Police Chase Adventure - Escapes & Challenges,3 months ago,1936,903341.0,False,,False,False,4,0.0761990017361111,True,183.35848524305555,165.577958984375,59.19856734264503,120.53800635723599,0.07856770833333333,0.08553059895833333,0.06141493055555555,False
UCk8GzjMOrta8yxDcKfylJYw,0DljmVupXtQ,Cardboard Cars Challenge for Kids,3 months ago,1224,3380888.0,False,,False,False,2,0.10835069444444445,False,200.62277126736112,124.99673719618056,62.59375384937371,111.66263829405533,0.046231553819444444,0.016118706597222223,0.034901258680555554,False
UCk8GzjMOrta8yxDcKfylJYw,mnVjFBNLWyk,Play Safe at Home and Other Fun Kids Stories,3 months ago,1248,1768312.0,False,,False,False,2,0.129150390625,True,210.92816080729168,107.11818250868056,62.294428583492945,101.24451992991123,0.04674587673611111,0.041341145833333336,0.045979817708333336,False
UCk8GzjMOrta8yxDcKfylJYw,300OOrXH4xE,Wild Animal Adventure at Home - Kids Learn Animal Names,3 months ago,1431,2815116.0,False,,False,False,1,0.00765625,False,228.00655815972223,72.25927734375,55.30778291299054,76.22677787794217,0.04419704861111111,0.022227647569444446,0.01350368923611111,False
UCk8GzjMOrta8yxDcKfylJYw,KK6Z4h8psdo,Prince Oliver Saves the Princesses,3 months ago,1525,15173120.0,False,,False,False,7,0.0625,True,197.53490234375,171.81210177951388,60.700248108527234,145.83103360077357,0.120380859375,0.045361328125,0.08156467013888889,False
UCk8GzjMOrta8yxDcKfylJYw,rRG5UQOQKOs,Poor vs Rich Girl & Magic Fairy Tales for kids,3 months ago,1350,2810403.0,False,,False,False,1,0.0087890625,False,197.61206922743057,155.70703233506944,58.22986159899257,122.26248532670643,0.06509114583333334,0.05897894965277778,0.05187717013888889,False
UCk8GzjMOrta8yxDcKfylJYw,cGR9SwWY6NI,Runaway Balloons + More Stories with Adam & Oliver,3 months ago,1832,34130251.0,False,,False,False,1,0.02376736111111111,True,217.94358723958334,108.35621961805556,65.692721537495,111.17556832850181,0.02856011284722222,0.01824001736111111,0.025401475694444446,False
UCk8GzjMOrta8yxDcKfylJYw,CtajBfsXQME,Giant Slime at Home - Fun Slime Lab with Oliver & Friends,3 months ago,1424,1231402.0,False,,False,False,2,0.025733506944444446,True,219.97894422743056,112.11681423611111,62.209001654961,122.8734585855654,0.06660807291666666,0.02160373263888889,0.09112955729166666,False
UCk8GzjMOrta8yxDcKfylJYw,Ug-k6qSNMsk,No Sweets at School! Fun kids challenges & Rules for Kids,3 months ago,1588,6431356.0,False,,False,False,1,0.06354600694444444,True,145.28918836805556,188.90768771701389,74.81481972759522,103.13268860971627,0.05346028645833333,0.04735785590277778,0.035069444444444445,False
UCk8GzjMOrta8yxDcKfylJYw,BcAdidGyDtI,"10 vs 100 vs 1,000,000 House Decorating challenge",3 months ago,1265,34412034.0,False,,False,False,4,0.03794379340277778,True,216.92046549479167,162.95109917534722,54.93144543206523,145.130579211395,0.08573893229166667,0.03156467013888889,0.10109592013888889,False
