num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay,video_id
1,0.11390625,True,172.90465928819444,176.96643012152776,71.13328470635082,141.58400549382952,0.06413845486111111,0.017344835069444446,0.055224609375,False,G0uL8ViB4X8
3,0.05444444444444444,True,197.26199652777777,117.49231553819445,51.733936427589015,96.45556070893343,0.09431966145833333,0.07706163194444444,0.12552625868055556,False,N22gmDhQ7LE
1,0.07851671006944444,False,203.7540234375,87.0007790798611,42.154431900700736,84.35201158323054,0.046825086805555555,0.021826171875,0.04114040798611111,False,3sujWWE-G_E
1,0.005166015625,False,220.60089192708332,141.44626410590277,45.26494520888882,156.0587433825673,0.070009765625,0.009510633680555556,0.08332248263888889,False,pX64se-0ROM
3,0.129150390625,False,228.09131618923612,110.08345594618055,44.17608824231861,120.11832018183519,0.03425021701388889,0.03430447048611111,0.01677517361111111,False,qiiZqObnV70
2,0.009587673611111111,False,205.71262803819445,170.9576247829861,42.06144011515829,148.08069723145843,0.06710828993055555,0.06533203125,0.05005425347222222,False,8CrNqS7_FNM
4,0.10093858506944445,False,217.831064453125,159.0407497829861,53.2702386040684,157.3234773130216,0.07511393229166667,0.038172743055555555,0.05436740451388889,False,JZs8jR9UK58
1,0.044275173611111114,True,218.58678927951388,207.12426323784723,39.999219113839025,199.49152123851542,0.048986545138888886,0.05185546875,0.040869140625,False,UDK-OT170wQ
6,0.036337890625,True,200.87246419270832,149.8116167534722,42.83822916512105,113.35957022526013,0.13920030381944445,0.09397243923611111,0.17819010416666667,True,RqCRgfPJdzw
2,0.056902126736111114,True,236.71025716145834,88.49907443576389,38.39013753333679,89.74380840690905,0.03037326388888889,0.023985460069444443,0.018386501736111113,False,euCB8qU4Y0I
2,0.027777777777777776,False,221.6771875,160.1546267361111,54.55275063163633,152.76811036129203,0.04129991319444445,0.053694661458333334,0.015869140625,False,kx8-1ZwGy9k
1,0.056902126736111114,True,181.51071940104165,150.3899631076389,59.94848245026884,115.55973315221391,0.028895399305555555,0.021082899305555555,0.015093315972222222,False,noD9yv9Nwz4
2,0.04604600694444445,True,203.753095703125,91.69261284722222,53.4695196488443,90.24831804263317,0.030613064236111112,0.019319661458333335,0.023838975694444445,False,GaNNaoJvB78
1,0.04694444444444444,False,196.66256401909723,114.676494140625,52.25311999641884,102.52422626442537,0.042464192708333334,0.038981119791666664,0.03464084201388889,False,3482CP2zGWo
2,0.008594835069444445,False,207.57794596354168,120.400166015625,60.09137446162682,112.29002165184593,0.08947808159722222,0.025325520833333334,0.07385525173611111,False,R6O4JMjEiyQ
7,0.0931521267361111,True,196.03209309895834,77.47379123263889,78.86272476517155,73.76090451805122,0.09478624131944445,0.05066731770833333,0.09367404513888888,False,R0clRNh9dMQ
3,0.046494140625,False,201.26018771701388,186.01035698784722,43.97588159485474,163.11920697824405,0.05350260416666667,0.04456380208333333,0.0662109375,False,ZVfu7FcbKfU
4,0.07968858506944444,False,224.812568359375,84.51279839409722,58.775919910201054,87.55897956059545,0.052057291666666665,0.05730794270833333,0.024495442708333332,False,vKU6RO2UUHw
1,0.004870876736111111,False,195.4668674045139,91.45175238715278,47.27494748299155,76.2277423230398,0.06562717013888889,0.04094509548611111,0.06461588541666667,False,droT2DV2KiI
5,0.010850694444444444,False,142.40787434895833,101.81149848090278,50.85338850546381,52.6058413829642,0.004694010416666667,0.002105034722222222,0.005848524305555556,False,IBjrKi3qjac
